target_id	central brain	hypothalamus	astrocyte cultures	neuronal cultures	whole brains
lcl|NW_012130072.1_mrna_XM_012208596.1_2429	2.22696450920638	0	0.0103833514700263	3.3167572615934	2.81515663240161
lcl|NW_012130072.1_mrna_XM_012208597.1_2431	6.60844676463591	0	0	6.59648386357837	5.34823268530547
lcl|NW_012130072.1_mrna_XM_012208599.1_2436	6.16017532321193	0	0	7.24605680140331	6.61866804004182
lcl|NW_012130072.1_mrna_XM_012208600.1_2438	7.3228755273716	0	0	7.21941681626655	8.09869130201061
lcl|NW_012130072.1_mrna_XM_012208601.1_2443	3.99178559536444	0.712655355423607	1.42216570169092	8.43297837724618	4.4198912828057
lcl|NW_012130072.1_mrna_XM_012208602.1_2445	6.33604296945005	0.246031599942246	0	10.2144632369095	7.03595229156974
lcl|NW_012130072.1_mrna_XM_012208603.1_2454	1.16029645318126	0	0	0.256707140499109	1.18647655049804
lcl|NW_012130072.1_mrna_XM_012208604.1_2455	3.40839608118725	0	0	3.2146448692556	4.57017448015032
lcl|NW_012130072.1_mrna_XM_012208605.1_2458	5.86260685085585	0	0	6.00161587953038	7.78482401412023
lcl|NW_012130072.1_mrna_XM_012208606.1_2460	7.68256971184502	0	0	6.4595407529881	8.53241639784526
lcl|NW_012130072.1_mrna_XM_012208607.1_2463	8.00180335674234	0	0	8.29682696958463	8.15222025919428
lcl|NW_012130072.1_mrna_XM_012208608.1_2465	6.57309454370921	0	0	5.5402395836829	6.26268436545633
lcl|NW_012130072.1_mrna_XM_012208610.1_2469	5.3116039695971	0	0	7.2083482993798	5.50066667599048
lcl|NW_012130072.1_mrna_XM_012208611.1_2473	0.190743699119768	0	0	2.63424940972241	0.0286036441467415
lcl|NW_012130072.1_mrna_XM_012208612.1_2474	0.2278917689168	0	0	2.03761986795144	0.964644474847989
lcl|NW_012130072.1_mrna_XM_012208613.1_2476	0.970968473077047	0	0	2.91041952729054	0.518381134690558
lcl|NW_012130072.1_mrna_XM_012208614.1_2477	4.93631315635065	0	0	8.06788339560092	4.44485616738005
lcl|NW_012130072.1_mrna_XM_012208615.1_2481	0.393198452413706	0	0	0.0699375467610777	0.494037420071151
lcl|NW_012130072.1_mrna_XM_012208616.1_2487	6.05293930354657	0	0	5.77953463279856	7.26125173483584
lcl|NW_012130072.1_mrna_XM_012208617.1_2496	2.48748122175644	0	0	4.99605154602052	1.59397681461908
lcl|NW_012130072.1_mrna_XM_012208618.1_2499	3.02007767210372	0	0	0.172579932448993	3.16144258290113
lcl|NW_012130072.1_mrna_XM_012208619.1_2500	0.650198718675508	0	0	0	0.048137385729426
lcl|NW_012130072.1_mrna_XM_012208621.1_2506	7.52623130089069	0	0	2.43267558254662	6.75923849215129
lcl|NW_012130072.1_mrna_XM_012208622.1_2510	7.63149466996749	0	0	5.85059839346424	7.57177110277152
lcl|NW_012130072.1_mrna_XM_012208623.1_2513	6.60444084930876	0	0	7.41259608810015	6.78004967499508
lcl|NW_012130072.1_mrna_XM_012208624.1_2539	2.52452522676929	0	0	4.24855692483487	2.86858916997671
lcl|NW_012130072.1_mrna_XM_012208625.1_2540	4.73059836941487	0	0	7.78049296343894	5.56057887821242
lcl|NW_012130072.1_mrna_XM_012208626.1_2542	3.05900663594624	0	0	4.23255935012011	3.81979559127005
lcl|NW_012130072.1_mrna_XM_012208627.1_2543	5.44782098053336	0	0	6.22018976983966	5.69971024462944
lcl|NW_012130072.1_mrna_XM_012208628.1_2545	7.7144081034489	0	0	7.00176330412677	7.54697374091163
lcl|NW_012130072.1_mrna_XM_012208629.1_2547	3.88362421513034	0	0	4.81881857902428	4.12601317890042
lcl|NW_012130072.1_mrna_XM_012208630.1_2550	8.44428024403421	0	0	7.11513901411471	10.4370319120606
lcl|NW_012130072.1_mrna_XM_012208632.1_2551	12.3864948169408	0	0.168932910162941	12.0041680952311	12.7584592587618
lcl|NW_012130072.1_mrna_XM_012208633.1_2552	8.93828493677249	0	0.0536857505598538	8.00494770813219	9.68363477504476
lcl|NW_012130072.1_mrna_XM_012208634.1_2570	1.61347970369298	0	0	4.76033176107753	1.9390901435999
lcl|NW_012130072.1_mrna_XM_012208635.1_2582	7.23871852503054	0	0	6.04353675285106	7.76302368419235
lcl|NW_012130072.1_mrna_XM_012208636.1_2583	5.78233073649328	0.0244272301556275	0	6.28671152713509	7.3110082978311
lcl|NW_012130072.1_mrna_XM_012208637.1_2585	0.67956820835015	0	0	0.76887146075191	0.775708493472178
lcl|NW_012130072.1_mrna_XM_012208638.1_2587	1.39282111559402	0	0	5.65350303481789	1.85942775701248
lcl|NW_012130072.1_mrna_XM_012208639.1_2595	7.19760372509279	0	0.00762666527880703	6.76908663759503	7.80212719308982
lcl|NW_012130072.1_mrna_XM_012208640.1_2597	7.54349803999339	0	0	3.64242415366685	7.60752509158929
lcl|NW_012130072.1_mrna_XM_012208641.1_2598	0.108104059358012	0	0	0.266768056926456	0.0549405506020882
lcl|NW_012130072.1_mrna_XM_012208643.1_2599	0.53175207969321	0	0	0.0597058500988095	0.320454821466265
lcl|NW_012130072.1_mrna_XM_012208644.1_2600	3.82739719431835	0	0	0.0482383579218379	4.37539156966771
lcl|NW_012130072.1_mrna_XM_012208645.1_2604	4.38404197522938	0	0	4.19073409295701	5.42705466416426
lcl|NW_012130072.1_mrna_XM_012208646.1_2618	6.02342091965449	0	0	8.75311907392966	6.33805496450917
lcl|NW_012130072.1_mrna_XM_012208647.1_2622	3.93648646318287	0	0	6.08410710893109	3.92080474109287
lcl|NW_012130072.1_mrna_XM_012208648.1_2631	0.472068144869725	0	0	1.66842636345994	0.29659135842122
lcl|NW_012130072.1_mrna_XM_012208649.1_2633	4.49627071576367	0	0	5.30380696336307	5.49523002410232
lcl|NW_012130072.1_mrna_XM_012208650.1_2649	5.2692536799559	0	0	7.13016933726886	5.85251656068565
lcl|NW_012130072.1_mrna_XM_012208652.1_2659	4.62319438984728	0	0.0122486289943973	6.50857460727402	5.99656548019538
lcl|NW_012130072.1_mrna_XM_012208653.1_2662	1.11209206582591	0	0	1.61426641729659	1.93349933784916
lcl|NW_012130072.1_mrna_XM_012208654.1_2669	9.91750363483603	0	0	10.8455550181381	9.65937757743205
lcl|NW_012130072.1_mrna_XM_012208655.1_2672	3.56618473529783	0	0	3.74087834747026	4.60807921180124
lcl|NW_012130072.1_mrna_XM_012208656.1_2677	6.79559967508212	0	0	6.32772733189622	5.29019335805524
lcl|NW_012130072.1_mrna_XM_012208657.1_2678	3.64872843450345	0	0	4.11438309534612	5.3788750748476
lcl|NW_012130072.1_mrna_XM_012208658.1_2689	1.77511256728244	0	0	2.55319472236602	2.15828183419352
lcl|NW_012130072.1_mrna_XM_012208659.1_2697	4.68730813635827	0	0	3.78884623045886	5.45042131542463
lcl|NW_012130072.1_mrna_XM_012208660.1_2698	6.13358797371541	0	0	6.53610141962362	5.58149914304256
lcl|NW_012130072.1_mrna_XM_012208661.1_2699	7.52404946145216	0	0	7.86260594936063	8.04353001180463
lcl|NW_012130072.1_mrna_XM_012208663.1_2704	2.0746526783645	0	0	0.366219898417563	3.95047925945935
lcl|NW_012130072.1_mrna_XM_012208664.1_2707	1.70428766503673	0	0	1.56067616024068	1.70017861554747
lcl|NW_012130072.1_mrna_XM_012208665.1_2710	4.16929844811253	0	0	4.70225543422661	4.82043963223658
lcl|NW_012130072.1_mrna_XM_012208666.1_2711	3.93603448176567	0	0	4.08665653280286	3.04464997698207
lcl|NW_012130072.1_mrna_XM_012208667.1_2713	0.690696096355595	0	0	1.29973176561087	0.745601646281368
lcl|NW_012130072.1_mrna_XM_012208668.1_2715	1.6689830408497	0	0	1.92990622512575	2.35368255718958
lcl|NW_012130072.1_mrna_XM_012208669.1_2719	8.51540997352645	0.0226624825883473	0.00539143868765092	9.62444132815805	8.95789394172025
lcl|NW_012130072.1_mrna_XM_012208670.1_2726	2.84719332131694	0	0	4.94501196878232	3.1249697700202
lcl|NW_012130072.1_mrna_XM_012208672.1_2727	0.610007604690838	0	0	2.45527715141518	1.03220417676702
lcl|NW_012130072.1_mrna_XM_012208673.1_2728	0.145000328300226	0	0	0.0338559109804409	0.0884075339969881
lcl|NW_012130072.1_mrna_XM_012208674.1_2729	0.0624624852075473	0	0	0.308184636870442	0
lcl|NW_012130072.1_ncrna_XR_001046534.1_2497	2.90774336079813	0	0	3.58650787794246	2.70912046121143
lcl|NW_012130072.1_ncrna_XR_001046536.1_2694	11.8671109256591	6.24672942409875	4.05771080247276	12.907074694005	11.2014307452681
lcl|NW_012130072.1_trna_2522	2.79185001578474	4.92325256196076	0.351299725827926	3.40451658542426	0
lcl|NW_012130072.1_trna_2537	5.18789665368833	0.558824121479503	0.468444249522976	8.52332754875156	0
lcl|NW_012130073.1_mrna_XM_012208675.1_2731	7.88159498327622	0	0	10.0111078728154	7.80554759042495
lcl|NW_012130073.1_mrna_XM_012208676.1_2734	6.84671611197114	0	0	9.82329806795541	6.63062760176398
lcl|NW_012130073.1_mrna_XM_012208677.1_2735	4.95018277912404	0	0	5.95783744140205	4.70919551920146
lcl|NW_012130073.1_mrna_XM_012208678.1_2737	8.2915487982776	0	0	8.3302968193216	7.37514960641238
lcl|NW_012130073.1_mrna_XM_012208679.1_2738	5.48814392588865	0	0	6.17445117711405	6.11585932357731
lcl|NW_012130073.1_mrna_XM_012208680.1_2740	7.94843972476246	0	0	7.06202002139334	6.97800013146697
lcl|NW_012130073.1_mrna_XM_012208682.1_2741	5.66563344251216	0	0.0344942340320394	6.280264113456	6.85483991905842
lcl|NW_012130073.1_mrna_XM_012208683.1_2742	6.10447148322462	0	0	5.85180108557152	5.47118314743614
lcl|NW_012130073.1_mrna_XM_012208684.1_2743	7.24497260215667	0	0	7.97867879784071	7.22516118229478
lcl|NW_012130073.1_mrna_XM_012208686.1_2745	8.00560421332806	0	0	7.31135142002586	8.97961498531072
lcl|NW_012130073.1_mrna_XM_012208687.1_2746	6.54749681000811	0	0	5.9803303344246	7.37024354478866
lcl|NW_012130073.1_mrna_XM_012208688.1_2747	10.8443350997732	0	0	8.24661059177654	11.4451482924659
lcl|NW_012130073.1_mrna_XM_012208689.1_2748	4.36180323330712	0	0	5.18251653100459	4.80290636797789
lcl|NW_012130073.1_mrna_XM_012208690.1_2750	5.29437227713254	0	0	5.66283283668395	6.26602398854415
lcl|NW_012130073.1_mrna_XM_012208691.1_2751	3.9640925422279	0	0	5.25790625169615	4.89037694175477
lcl|NW_012130073.1_mrna_XM_012208692.1_2753	1.49991285359198	0	0	1.958749417572	1.63924622872691
lcl|NW_012130073.1_mrna_XM_012208694.1_2755	9.20497568737568	0	0	8.17366845319957	9.55913427136582
lcl|NW_012130073.1_mrna_XM_012208695.1_2756	6.81331337961848	0	0	3.15238219317689	6.09815280362197
lcl|NW_012130073.1_mrna_XM_012208696.1_2759	5.97843815641011	0	0	8.95982738725222	5.98571429218806
lcl|NW_012130073.1_mrna_XM_012208697.1_2760	7.79167512890891	0	0	9.99835299717043	7.52711626706318
lcl|NW_012130073.1_mrna_XM_012208698.1_2761	3.53298525213712	0	0	6.10935905484894	3.78380575139882
lcl|NW_012130073.1_mrna_XM_012208699.1_2762	3.97972957351842	0	0	8.22276284703736	4.66848901293524
lcl|NW_012130073.1_mrna_XM_012208700.1_2763	6.11174394519527	0	0	9.81492001595573	6.33239338300288
lcl|NW_012130073.1_mrna_XM_012208701.1_2764	7.8890705539036	0	0	10.8833489004744	8.47059891345794
lcl|NW_012130073.1_mrna_XM_012208702.1_2765	4.3049972095239	0	0	8.90406029007885	4.59047483020722
lcl|NW_012130073.1_mrna_XM_012208703.1_2766	10.0564062039022	0	0.957499230023844	11.2475429528425	10.6949688385481
lcl|NW_012130073.1_mrna_XM_012208705.1_2767	1.66448712915101	0	0	4.09700384688376	2.47844048433371
lcl|NW_012130073.1_mrna_XM_012208706.1_2768	5.82963670963461	0	0	5.7010813160706	5.86091203766829
lcl|NW_012130073.1_mrna_XM_012208707.1_2769	6.58385035876061	0	0	7.74042973167252	7.98786350361153
lcl|NW_012130073.1_mrna_XM_012208708.1_2770	7.11871380959183	0	0	5.28703974144355	7.80817719775877
lcl|NW_012130073.1_mrna_XM_012208709.1_2771	7.29181431794394	0	0	6.79394171838553	8.69383607138437
lcl|NW_012130073.1_mrna_XM_012208710.1_2772	6.40670927001355	0	0	6.98755906151989	7.56727106672047
lcl|NW_012130073.1_mrna_XM_012208711.1_2773	4.22675132827534	0	0	3.55661957006529	5.3405103572865
lcl|NW_012130073.1_mrna_XM_012208712.1_2774	7.20503210193221	0	0	10.4145014284996	7.41783650758337
lcl|NW_012130073.1_mrna_XM_012208713.1_2776	7.48827686290957	0	0	7.01364507104006	7.38953199323559
lcl|NW_012130073.1_mrna_XM_012208714.1_2777	7.4606268895684	0	0	6.75565223266405	8.49761341062673
lcl|NW_012130073.1_mrna_XM_012208716.1_2778	0.933298212826311	0	0	1.32884160242405	1.75776465677692
lcl|NW_012130073.1_mrna_XM_012208717.1_2780	3.95587872882161	0	0	3.35931092665682	4.70430941441202
lcl|NW_012130073.1_mrna_XM_012208718.1_2781	4.96681369714739	0	0.0111136806889162	5.42766419665084	5.50443600208854
lcl|NW_012130073.1_mrna_XM_012208719.1_2782	5.38554697209599	0	0.00336388955585453	8.31667681708905	6.22654388378893
lcl|NW_012130073.1_mrna_XM_012208720.1_2783	6.81323961074128	0	0	8.96711616504077	6.88429323997155
lcl|NW_012130073.1_mrna_XM_012208721.1_2784	8.10610020343829	0	0.909167353273575	10.555231265239	8.34813345261976
lcl|NW_012130073.1_mrna_XM_012208722.1_2786	4.36206214194259	0	0	5.8481339910935	5.04897078010147
lcl|NW_012130073.1_mrna_XM_012208723.1_2785	5.90612921654538	0	0.0109466072797807	7.71026037841902	6.11496638131661
lcl|NW_012130073.1_mrna_XM_012208724.1_2788	3.87972275496121	0	0	5.12507954122474	5.14688368169235
lcl|NW_012130073.1_mrna_XM_012208725.1_2789	5.1162311226122	0	0	4.5663731960663	5.52274177030667
lcl|NW_012130073.1_mrna_XM_012208727.1_2790	5.21346761578714	0	0	3.48210381421353	5.11281396909121
lcl|NW_012130073.1_mrna_XM_012208728.1_2791	5.70297578264929	0.142394793782825	1.03971757136621	6.89689525765178	6.54540303916782
lcl|NW_012130073.1_mrna_XM_012208729.1_2792	6.38664070969048	0	0	6.33039715014842	7.28470226923605
lcl|NW_012130073.1_mrna_XM_012208730.1_2794	3.15291683292481	0	0	5.58436683329824	3.95819481022279
lcl|NW_012130073.1_mrna_XM_012208731.1_2795	6.27862127625719	0	0.00805696664618809	7.13171057080053	7.39387533223452
lcl|NW_012130073.1_mrna_XM_012208732.1_2796	7.73094339249406	0	0	4.99779460189884	8.11126875168073
lcl|NW_012130073.1_mrna_XM_012208733.1_2797	7.56845111547324	0	0.024292776901513	7.59900933062351	8.18741864246443
lcl|NW_012130073.1_mrna_XM_012208734.1_2798	5.58193305974397	0	0	7.30320882246295	5.96522602873372
lcl|NW_012130073.1_mrna_XM_012208735.1_2799	6.37449435847306	0	0	6.36354720225324	6.80786279000596
lcl|NW_012130073.1_mrna_XM_012208736.1_2802	6.30384976590319	0	0	6.11630784340423	6.63751656831194
lcl|NW_012130073.1_mrna_XM_012208738.1_2805	4.74189218486068	0	0	7.04721984355571	6.2047496254386
lcl|NW_012130073.1_mrna_XM_012208739.1_2806	6.45900762526116	0	0	8.67533551462147	7.35662160773794
lcl|NW_012130073.1_mrna_XM_012208740.1_2807	5.60826555717989	0	0	7.30673742207761	6.27901274051087
lcl|NW_012130073.1_mrna_XM_012208741.1_2810	9.03225259609299	0.594033406186118	0	10.0532471449485	8.44130456908038
lcl|NW_012130073.1_mrna_XM_012208742.1_2809	9.3934404592977	0	0	11.6439273147039	8.95941512100227
lcl|NW_012130073.1_mrna_XM_012208743.1_2808	5.9793019565322	0	0	6.22163071992194	6.20186489860927
lcl|NW_012130073.1_mrna_XM_012208744.1_2812	3.76332804166161	0	0	4.23908386071046	3.78209857678777
lcl|NW_012130073.1_mrna_XM_012208745.1_2813	4.52149860625502	0	0	5.5792016938688	5.26068894447829
lcl|NW_012130073.1_mrna_XM_012208746.1_2814	6.20524483110862	0	0	5.92047962653464	6.09458043538292
lcl|NW_012130073.1_mrna_XM_012208747.1_2815	9.07195327817265	0	0	10.9684828186596	9.48041506071109
lcl|NW_012130073.1_mrna_XM_012208749.1_2818	0.115443400065063	0	0	4.09707277644147	0.148298940994779
lcl|NW_012130073.1_mrna_XM_012208750.1_2820	10.1777131114104	0	0	8.92851949704795	10.3938892287131
lcl|NW_012130073.1_mrna_XM_012208751.1_2821	12.3621753813252	0	0.155127105781424	12.6350591684944	11.9953423458272
lcl|NW_012130073.1_mrna_XM_012208752.1_2822	5.85264815261785	0	0	5.39246971795011	6.70490521901341
lcl|NW_012130073.1_mrna_XM_012208753.1_2823	6.07938801982632	0	0	6.88087037480724	6.88879910165666
lcl|NW_012130073.1_mrna_XM_012208754.1_2824	7.84787607154153	0	0	7.56068699180353	8.15554829756777
lcl|NW_012130073.1_mrna_XM_012208755.1_2825	5.28095765675487	0	0	7.22791947651709	6.46158954020249
lcl|NW_012130073.1_mrna_XM_012208756.1_2826	6.61004493450592	0	0	8.63309070327344	6.93285376674342
lcl|NW_012130073.1_mrna_XM_012208757.1_2827	4.51480987543641	0	0	3.5184481626778	4.74415065441906
lcl|NW_012130073.1_mrna_XM_012208759.1_2828	2.64113401654245	0	0	4.98800504542909	3.75249237882123
lcl|NW_012130073.1_mrna_XM_012208760.1_2830	6.87202456097569	0	0	6.54630707405287	6.99190516959492
lcl|NW_012130073.1_mrna_XM_012208761.1_2831	7.92318710708157	0	0	7.83582727693059	8.61300453414561
lcl|NW_012130073.1_mrna_XM_012208762.1_2832	4.73692767434021	0	0	4.01046030642503	4.58307705502111
lcl|NW_012130073.1_mrna_XM_012208763.1_2835	4.69260736422279	0	0	5.49003669536928	4.13329620159315
lcl|NW_012130073.1_mrna_XM_012208764.1_2836	9.25081194865538	0	0	11.6780120680127	8.51287475868424
lcl|NW_012130073.1_mrna_XM_012208765.1_2837	7.21712614752864	0	0	9.1581377656347	7.2286542531626
lcl|NW_012130073.1_mrna_XM_012208766.1_2838	5.40231268014644	0.0104410002884494	0	8.46760845549862	6.08385738798466
lcl|NW_012130073.1_mrna_XM_012208767.1_2840	6.06236863391007	0	0	8.80773056878128	5.94606463823363
lcl|NW_012130073.1_mrna_XM_012208769.1_2841	7.54164446881737	0	0	8.03523588942695	7.31276398477186
lcl|NW_012130073.1_mrna_XM_012208770.1_2842	7.17234326802045	0	0	6.78603429400989	7.02171662209654
lcl|NW_012130073.1_mrna_XM_012208771.1_2843	4.87859567500903	0	0	5.70791891422135	5.20959796109914
lcl|NW_012130073.1_mrna_XM_012208772.1_2844	2.6544846467799	0	0	4.510241693801	3.26360287488275
lcl|NW_012130073.1_mrna_XM_012208773.1_2846	8.80365049526519	0	0	8.14165333834264	8.53555121043298
lcl|NW_012130073.1_mrna_XM_012208774.1_2847	7.5388171202212	0	0	6.39873787966242	8.0457483213006
lcl|NW_012130073.1_mrna_XM_012208775.1_2848	5.78757683727082	0	0	6.22951247796207	7.61407166842667
lcl|NW_012130073.1_mrna_XM_012208776.1_2849	5.14350136430323	0	0	5.45286047394796	6.33207656065667
lcl|NW_012130073.1_mrna_XM_012208777.1_2850	8.43216789956196	0	0	6.31404540338801	8.51927451590435
lcl|NW_012130073.1_mrna_XM_012208778.1_2851	7.06076446225358	0	0	6.77873887755167	7.31553228735365
lcl|NW_012130073.1_mrna_XM_012208780.1_2852	6.32535657175131	0	0	5.39226082194904	6.94859535076075
lcl|NW_012130073.1_mrna_XM_012208781.1_2853	8.12629114236271	0	0	7.87585524624602	8.07988849603998
lcl|NW_012130073.1_mrna_XM_012208782.1_2856	0.0674627712331468	0	0	0.0792034196423708	0
lcl|NW_012130073.1_mrna_XM_012208783.1_2858	0.795376012281202	0	0	1.63481269943221	1.6224949053832
lcl|NW_012130073.1_mrna_XM_012208784.1_2859	3.70299537531276	0	0	5.51287430569551	4.33346303764274
lcl|NW_012130073.1_mrna_XM_012208785.1_2860	3.73640155367929	0	0	4.62261858658407	4.38605469855952
lcl|NW_012130073.1_mrna_XM_012208786.1_2861	9.92426232732593	1.36388623837497	0.012107421761914	9.70584027164269	9.50235340413067
lcl|NW_012130073.1_mrna_XM_012208787.1_2862	2.18662119215809	0	0	10.0056205840475	1.9406335377099
lcl|NW_012130073.1_mrna_XM_012208788.1_2863	9.16498826195437	0	0	9.22874690190765	8.68985918470877
lcl|NW_012130073.1_mrna_XM_012208789.1_2864	6.38025651694762	0	0	9.05802672870882	7.2013126322967
lcl|NW_012130073.1_mrna_XM_012208791.1_2865	4.54694339210491	0	0	6.36216776416896	4.6883310617731
lcl|NW_012130073.1_mrna_XM_012208792.1_2867	3.71322512109853	0	0	4.34929223364131	3.28618544585459
lcl|NW_012130073.1_mrna_XM_012208793.1_2866	6.40804894407988	0	0	9.49132460826314	7.16740090698539
lcl|NW_012130073.1_mrna_XM_012208794.1_2868	4.14960003240836	0	0	10.1199535633006	6.16851091989234
lcl|NW_012130073.1_mrna_XM_012208796.1_2869	2.21893149355807	0	0	5.00704654989948	3.01091699022946
lcl|NW_012130073.1_mrna_XM_012208797.1_2871	7.19773849139779	0	0	7.0505615305963	7.06736968817268
lcl|NW_012130073.1_mrna_XM_012208798.1_2872	5.24335415767918	0	0	4.64390489304156	5.7883184483436
lcl|NW_012130073.1_mrna_XM_012208799.1_2873	4.33423582014127	0	0	3.27745893756255	3.9877752116712
lcl|NW_012130073.1_mrna_XM_012208800.1_2875	1.51839778450836	0	0	1.32102387874042	2.40807596534091
lcl|NW_012130073.1_mrna_XM_012208801.1_2876	2.49105145020326	0	0	0	3.82771915648841
lcl|NW_012130073.1_mrna_XM_012208803.1_2877	1.44758372430517	0	0	0.239988437178484	2.51418435901975
lcl|NW_012130073.1_mrna_XM_012208804.1_2878	1.48086665604495	0	0	1.13986790709954	2.04765747219462
lcl|NW_012130073.1_mrna_XM_012208805.1_2879	4.26142685632761	0	0	1.77409944560147	4.8664982966067
lcl|NW_012130073.1_mrna_XM_012208806.1_2880	3.98235526828515	0	0	1.79450439199135	5.48771785893767
lcl|NW_012130073.1_mrna_XM_012208807.1_2881	1.45979937798819	0	0	0	1.21426368413627
lcl|NW_012130073.1_mrna_XM_012208808.1_2882	3.19638731877419	0	0	2.06546672985919	3.31693204903577
lcl|NW_012130073.1_mrna_XM_012208809.1_2883	7.46512928334389	0	0	7.03005195428888	6.89863373045733
lcl|NW_012130073.1_mrna_XM_012208810.1_2886	6.34067830596354	0	0.0207161728037545	9.12379349748594	5.9813107534403
lcl|NW_012130073.1_mrna_XM_012208811.1_2887	7.82654903596883	0	0	9.2718821682382	8.1201901021252
lcl|NW_012130073.1_mrna_XM_012208812.1_2889	11.4446591189173	0	0	12.9102517443784	11.0633417329171
lcl|NW_012130073.1_mrna_XM_012208814.1_2890	5.80204826485009	0	0	9.19774961416395	5.85382792530635
lcl|NW_012130073.1_mrna_XM_012208815.1_2891	9.43879221127598	0	0	9.50855111455673	9.97783236611915
lcl|NW_012130073.1_mrna_XM_012208816.1_2892	8.12195872395649	0	0.0139102058261419	7.69403348012903	8.92801277038524
lcl|NW_012130073.1_mrna_XM_012208817.1_2893	6.66633023842508	1.1651616104283	0.599566000797265	6.73383563817991	7.90367936660369
lcl|NW_012130073.1_mrna_XM_012208818.1_2895	8.18099999920709	0	0	6.61030302865991	8.17867568644848
lcl|NW_012130073.1_mrna_XM_012208819.1_2897	7.12241135743793	0	0	7.52845595585643	7.74711719091601
lcl|NW_012130073.1_mrna_XM_012208820.1_2896	9.82102567833454	0	0	10.0130050174665	9.61323621910163
lcl|NW_012130073.1_mrna_XM_012208821.1_2898	3.84913550639672	0	0	5.52136979245368	4.61559173404871
lcl|NW_012130073.1_mrna_XM_012208822.1_2899	3.84964202833605	0	0	3.37594279472669	3.90166654633984
lcl|NW_012130073.1_mrna_XM_012208823.1_2900	2.03142688114336	0	0	2.18793031454985	2.09165776993226
lcl|NW_012130073.1_mrna_XM_012208824.1_2901	2.93922978953264	0	0	3.38142543156707	2.58799165938124
lcl|NW_012130073.1_mrna_XM_012208826.1_2902	4.39862922184553	0	0	3.41739832578049	4.09727733277217
lcl|NW_012130073.1_mrna_XM_012208827.1_2903	6.45137847372404	0	0.732899214151966	5.65989662901351	8.01195552540821
lcl|NW_012130073.1_mrna_XM_012208828.1_2904	6.00186731349267	0	0	6.0087321422973	5.75314197074115
lcl|NW_012130073.1_mrna_XM_012208829.1_2905	7.14525400960542	0	0	7.21461987553084	7.4267000460598
lcl|NW_012130073.1_mrna_XM_012208830.1_2906	5.39316580038553	0	0	6.56138757444742	5.65691690916195
lcl|NW_012130073.1_mrna_XM_012208831.1_2907	6.58039898568646	1.66816062356573	0	7.06091577553484	7.00839547393848
lcl|NW_012130073.1_mrna_XM_012208832.1_2908	6.18938170410609	0	0.0164077305812218	7.75281747751068	7.17209780551892
lcl|NW_012130073.1_mrna_XM_012208833.1_2910	4.23703365768772	0	0	4.85539967862318	4.67029615447425
lcl|NW_012130073.1_mrna_XM_012208834.1_2911	4.50866051411093	0.00615854438973731	0	6.52060877751367	6.12568761327801
lcl|NW_012130073.1_mrna_XM_012208835.1_2912	9.56836010295926	0	0.0346092012209392	8.73790618139901	9.15444271985816
lcl|NW_012130073.1_mrna_XM_012208837.1_2914	9.59172493154673	0	0	11.1212563132135	9.56192717086696
lcl|NW_012130073.1_mrna_XM_012208838.1_2915	5.72113276550406	0	0.00685145348937619	8.81721875726906	6.84350522792924
lcl|NW_012130073.1_mrna_XM_012208839.1_2916	6.09451053598205	0	0	7.33246858584765	6.6849944242768
lcl|NW_012130073.1_mrna_XM_012208840.1_2917	3.06656650526789	0	0	5.64826646825723	4.12803461097053
lcl|NW_012130073.1_mrna_XM_012208841.1_2918	5.29802122283582	0	0	7.50303586190366	5.58702382194511
lcl|NW_012130073.1_mrna_XM_012208842.1_2919	8.04190962513436	0	0	10.4888780035707	8.11294792676881
lcl|NW_012130073.1_mrna_XM_012208843.1_2920	7.49631805745638	0	0.0176720811885366	10.9577167711054	7.253008738482
lcl|NW_012130073.1_mrna_XM_012208844.1_2921	6.45310088085506	0	0.024645815696512	9.81417673494352	6.89367588960077
lcl|NW_012130073.1_mrna_XM_012208845.1_2922	7.46999702239233	0	0	10.0444475999725	7.25454207824867
lcl|NW_012130073.1_mrna_XM_012208846.1_2923	6.74967810384942	0	0	6.57320335518496	7.02321099692325
lcl|NW_012130073.1_mrna_XM_012208848.1_2924	4.80622097449593	0	0	4.93283745887358	5.70365202994261
lcl|NW_012130073.1_mrna_XM_012208849.1_2925	7.78301095316208	0	0	10.0880761401227	7.38103134422992
lcl|NW_012130073.1_mrna_XM_012208850.1_2926	5.66304216376191	0	0	7.73956209427036	5.28799276897062
lcl|NW_012130073.1_mrna_XM_012208851.1_2928	3.66668463436135	0	0	3.49356081306764	4.03394016602747
lcl|NW_012130073.1_mrna_XM_012208852.1_2934	3.62952784759321	0	0	5.51558632269271	4.32095607741654
lcl|NW_012130073.1_mrna_XM_012208853.1_2936	7.40161876129522	0	0	7.4317893452744	6.76309698368666
lcl|NW_012130073.1_mrna_XM_012208854.1_2937	6.8363482667693	0	0.0349992803003007	8.16813300823015	7.14264157188963
lcl|NW_012130073.1_mrna_XM_012208855.1_2939	1.52095413300469	0	0	2.72563643485375	1.85964575147619
lcl|NW_012130073.1_mrna_XM_012208856.1_2942	1.19735553274665	0	0	0.600848661529159	2.24875006412291
lcl|NW_012130073.1_mrna_XM_012208857.1_2945	6.80583269491117	0	0	5.59900539461385	5.26863068913296
