target_id	central brain	neuronal cultures	whole brains
lcl|NW_012130076.1_mrna_XM_012198781.1_3455	11.5990759886518	14.5084783458774	11.0376338224358
lcl|NW_012130076.1_mrna_XM_012198782.1_3456	0.0255610297623412	0	2.37120743492597
lcl|NW_012130076.1_mrna_XM_012198784.1_3457	6.3174939168984	6.84321151504795	6.94161565510433
lcl|NW_012130076.1_mrna_XM_012198785.1_3459	6.36903612980314	6.54867375187057	8.00693664392193
lcl|NW_012130076.1_mrna_XM_012198786.1_3462	6.30680876940812	6.450340070451	9.20536269204886
lcl|NW_012130076.1_mrna_XM_012198787.1_3461	6.84064737123735	6.4161788233557	10.2554781033193
lcl|NW_012130076.1_mrna_XM_012198788.1_3465	4.53207351829137	6.22092149479168	8.4545426846646
lcl|NW_012130076.1_mrna_XM_012198789.1_3466	6.44616160657186	7.40009812930935	10.2290542031996
lcl|NW_012130076.1_mrna_XM_012198790.1_3467	6.05917820556062	7.15041524180659	9.49151833087252
lcl|NW_012130076.1_mrna_XM_012198791.1_3468	7.78001074230451	8.85894926261755	11.1975193918776
lcl|NW_012130076.1_mrna_XM_012198792.1_3469	6.99600077968792	7.79114664843634	7.45156544379102
lcl|NW_012130076.1_mrna_XM_012198794.1_3470	7.85088299972402	7.78981519454656	7.77326410079882
lcl|NW_012130076.1_mrna_XM_012198795.1_3471	9.31400755806373	9.3239681587506	8.71338228710589
lcl|NW_012130076.1_mrna_XM_012198796.1_3472	7.10105199227513	7.93906725426392	6.32950057599906
lcl|NW_012130076.1_mrna_XM_012198797.1_3473	7.5154411121387	8.56910098418883	7.09945508404764
lcl|NW_012130076.1_mrna_XM_012198798.1_3475	8.69666009618025	8.10902457097979	7.07693888600292
lcl|NW_012130076.1_mrna_XM_012198799.1_3476	6.03623863350323	7.53089203055278	5.73709968740719
lcl|NW_012130076.1_mrna_XM_012198800.1_3477	7.99294719918994	8.35527961317007	6.77431951879788
lcl|NW_012130076.1_mrna_XM_012198801.1_3478	6.96244767652439	6.83685111418773	4.33310594506115
lcl|NW_012130076.1_mrna_XM_012198802.1_3479	7.10228097883595	7.43190779608853	7.81387542926568
lcl|NW_012130076.1_mrna_XM_012198803.1_3480	6.73441048362294	7.46722452088904	6.16000034918704
lcl|NW_012130076.1_mrna_XM_012198805.1_3481	9.12200051309483	9.46857161828069	5.80038037653756
lcl|NW_012130076.1_mrna_XM_012198806.1_3483	1.6653160484571	2.04623010501308	2.1699145973152
lcl|NW_012130076.1_mrna_XM_012198807.1_3482	3.16215659246716	4.34935155632087	3.03437838935649
lcl|NW_012130076.1_mrna_XM_012198808.1_3484	8.33081595600733	8.38999761266409	6.64802938190039
lcl|NW_012130076.1_mrna_XM_012198809.1_3485	6.86562746095893	6.26736792277441	3.72200010357071
lcl|NW_012130076.1_mrna_XM_012198810.1_3488	4.58935062227925	1.7929734914852	2.19822549272712
lcl|NW_012130076.1_mrna_XM_012198811.1_3487	8.14046586522764	7.40044902959439	6.24405989035364
lcl|NW_012130076.1_mrna_XM_012198812.1_3489	8.14857906113014	7.71499607071513	7.70152409205278
lcl|NW_012130076.1_mrna_XM_012198813.1_3490	5.16857874460631	2.40297916183375	4.71692504094102
lcl|NW_012130076.1_mrna_XM_012198814.1_3493	8.88665171813567	8.20960517962557	8.16968003167957
lcl|NW_012130076.1_mrna_XM_012198816.1_3492	8.44281291836584	7.85556927137702	6.33676776740827
lcl|NW_012130076.1_mrna_XM_012198817.1_3494	5.48764699471863	4.55330950917004	3.20367839244992
lcl|NW_012130076.1_mrna_XM_012198818.1_3495	0.725786467974264	2.89622921917957	0.839617729584791
lcl|NW_012130076.1_mrna_XM_012198819.1_3496	7.89071035052451	9.21620259484499	7.72324619967313
lcl|NW_012130076.1_mrna_XM_012198820.1_3497	3.96255809197355	4.35856874871839	2.68220092627915
lcl|NW_012130076.1_mrna_XM_012198821.1_3499	7.69932915790639	7.71127417087084	6.03212987228467
lcl|NW_012130076.1_mrna_XM_012198822.1_3500	9.41512795085741	9.99218854272165	5.73857944842899
lcl|NW_012130076.1_mrna_XM_012198823.1_3501	12.0655608008427	10.9267532352432	10.5445996601233
lcl|NW_012130076.1_mrna_XM_012198824.1_3502	9.88845012820472	9.31594431029426	8.1985987238169
lcl|NW_012130076.1_mrna_XM_012198825.1_3504	4.18353606447888	5.49612676111225	1.50918709917514
lcl|NW_012130076.1_mrna_XM_012198827.1_3505	3.04876944333017	3.38827621565785	3.18079717744724
lcl|NW_012130076.1_mrna_XM_012198828.1_3508	0.889729241130544	0	5.16798171085767
lcl|NW_012130076.1_mrna_XM_012198829.1_3509	8.47103688276655	8.88429365314443	9.00939179514978
lcl|NW_012130076.1_mrna_XM_012198830.1_3507	7.86181552495946	7.97258438142386	5.80308114623061
lcl|NW_012130076.1_mrna_XM_012198831.1_3510	7.96893534231722	8.89507553965612	4.75338389791932
lcl|NW_012130076.1_mrna_XM_012198832.1_3511	9.05434851528395	9.05192783969744	7.98949623712358
lcl|NW_012130076.1_mrna_XM_012198833.1_3512	9.67973821732294	10.7236131233884	7.79047617036921
lcl|NW_012130076.1_mrna_XM_012198834.1_3514	7.95023546951695	8.97203845996288	5.11768810932438
lcl|NW_012130076.1_mrna_XM_012198835.1_3515	3.94464912139707	3.7681292542113	3.54945237921157
lcl|NW_012130076.1_mrna_XM_012198836.1_3516	5.86898902542154	6.80024283436854	5.8673650555458
lcl|NW_012130076.1_mrna_XM_012198837.1_3517	2.44876484604216	1.90125455667843	2.71613386211343
lcl|NW_012130076.1_mrna_XM_012198839.1_3518	5.49753323548733	6.39223313295949	6.06391089663451
lcl|NW_012130076.1_mrna_XM_012198840.1_3519	9.21345835142312	9.90833569861927	7.65077657874224
lcl|NW_012130076.1_mrna_XM_012198841.1_3520	6.64921701447136	8.6427691383245	6.59947391335953
lcl|NW_012130076.1_mrna_XM_012198842.1_3521	5.87736725062393	6.45776433605526	4.37310278365795
lcl|NW_012130076.1_mrna_XM_012198843.1_3522	4.32332586693248	4.1923387944473	4.57401979719832
lcl|NW_012130076.1_mrna_XM_012198844.1_3523	6.32043248855696	6.34985955306183	8.48042019379501
lcl|NW_012130076.1_mrna_XM_012198845.1_3525	2.99059264252082	2.80878040176234	4.80958240953006
lcl|NW_012130076.1_mrna_XM_012198846.1_3527	1.56644785070635	1.5645141672894	2.82749168898748
lcl|NW_012130076.1_mrna_XM_012198847.1_3526	4.56911565636226	4.77464519544488	4.81012861461756
lcl|NW_012130076.1_mrna_XM_012198848.1_3528	7.21163151326778	8.67604816295893	6.13666506211484
lcl|NW_012130076.1_mrna_XM_012198850.1_3529	9.88255797089537	10.258993580527	11.1615930121619
lcl|NW_012130076.1_mrna_XM_012198851.1_3530	3.21564580246386	0.983999338174264	2.47738718649208
lcl|NW_012130076.1_mrna_XM_012198852.1_3531	3.30036611207179	2.70599711399635	2.57861277003371
lcl|NW_012130076.1_mrna_XM_012198853.1_3532	8.41276451427358	8.6565883600026	9.10112878109771
lcl|NW_012130076.1_mrna_XM_012198854.1_3533	7.37511929491141	8.2837234298276	6.19947681683725
lcl|NW_012130076.1_mrna_XM_012198855.1_3534	6.27228090341927	6.69306711960925	5.56551226450603
lcl|NW_012130076.1_mrna_XM_012198856.1_3535	5.11174522142149	5.68395709935728	5.10464146126476
lcl|NW_012130076.1_mrna_XM_012198857.1_3536	9.28548535404946	9.86517961999039	9.76090178740884
lcl|NW_012130076.1_mrna_XM_012198858.1_3537	3.565113703065	5.14514457971063	3.59322516469363
lcl|NW_012130076.1_mrna_XM_012198859.1_3538	5.86491181091007	5.72122306190274	4.95914009416678
lcl|NW_012130076.1_mrna_XM_012198861.1_3539	9.79569340700515	9.52823367592422	7.66543483395774
lcl|NW_012130076.1_mrna_XM_012198862.1_3540	9.86099742614912	10.78778316337	7.79170418909337
lcl|NW_012130076.1_mrna_XM_012198863.1_3542	8.80445845760772	10.3487799998923	8.68579866653273
lcl|NW_012130076.1_mrna_XM_012198864.1_3543	5.38375422966561	6.89155873927939	4.26357614358809
lcl|NW_012130076.1_mrna_XM_012198865.1_3544	9.84311490788537	11.8991050124212	8.88565118984319
lcl|NW_012130076.1_mrna_XM_012198866.1_3546	4.5172280895223	4.11341056742631	4.90544585339616
lcl|NW_012130076.1_mrna_XM_012198867.1_3547	4.62879877381761	4.99918030121971	3.02888537266607
lcl|NW_012130076.1_mrna_XM_012198868.1_3548	3.61755053442323	4.22321115169054	4.34649246315534
lcl|NW_012130076.1_mrna_XM_012198869.1_3549	7.94106191387233	8.17421165657034	9.10668760160008
lcl|NW_012130076.1_mrna_XM_012198870.1_3550	9.29928139154966	7.82645149036948	11.7677607206673
lcl|NW_012130076.1_mrna_XM_012198872.1_3551	5.96706762027474	5.58577828920808	9.45445162505154
lcl|NW_012130076.1_mrna_XM_012198873.1_3552	4.93181813468127	5.19910424845123	6.39039998927314
lcl|NW_012130076.1_mrna_XM_012198874.1_3553	1.50241329790023	1.49943728052488	3.97281771546621
lcl|NW_012130076.1_mrna_XM_012198876.1_3554	2.07098873720887	2.95040750187534	3.73494057822908
lcl|NW_012130076.1_mrna_XM_012198877.1_3555	0.505988757957735	0.0494478401974919	2.44278883406704
lcl|NW_012130076.1_mrna_XM_012198878.1_3556	3.88231078695087	0.638731665254531	5.93732176959759
lcl|NW_012130076.1_mrna_XM_012198879.1_3560	5.81774598511897	7.32442622358661	6.32932975431158
lcl|NW_012130076.1_mrna_XM_012198880.1_3563	9.94133494375715	10.6675968655151	7.98628343186551
lcl|NW_012130076.1_mrna_XM_012198881.1_3565	9.49927754013466	10.2640340035008	8.12516604663653
lcl|NW_012130076.1_mrna_XM_012198882.1_3566	10.7875044906536	11.5844982409176	8.8907162393893
lcl|NW_012130076.1_mrna_XM_012198884.1_3569	6.65059088827597	6.44250496148111	6.79179281258777
lcl|NW_012130076.1_mrna_XM_012198885.1_3381	4.4236329912725	3.1842348079113	7.45572471041715
lcl|NW_012130076.1_mrna_XM_012198886.1_3382	2.91233873009381	1.38319974515794	5.29932711897553
lcl|NW_012130076.1_mrna_XM_012198887.1_3383	7.2259131509896	6.94891937097373	9.20420108365902
lcl|NW_012130076.1_mrna_XM_012198888.1_3384	4.14413932902774	3.18588044378547	5.30721552835677
lcl|NW_012130076.1_mrna_XM_012198889.1_3389	0.0648280250637817	0.863954037624576	0
lcl|NW_012130076.1_mrna_XM_012198890.1_3392	0.0722797248399638	0.673366414036612	0.174708169044954
lcl|NW_012130076.1_mrna_XM_012198891.1_3393	0.543744717304387	0.728913788700813	0.271759677481003
lcl|NW_012130076.1_mrna_XM_012198892.1_3395	3.47318424392188	6.08264948503297	1.91126674877425
lcl|NW_012130076.1_mrna_XM_012198894.1_3396	0.86759473967409	3.38932651063156	0.169586990889299
lcl|NW_012130076.1_mrna_XM_012198895.1_3397	1.77514020348554	3.73563657457306	0.829871336199534
lcl|NW_012130076.1_mrna_XM_012198896.1_3400	7.98087221109162	9.22464016645625	7.14661882964195
lcl|NW_012130076.1_mrna_XM_012198897.1_3403	2.66402943585844	6.55150850618275	1.80386477535409
lcl|NW_012130076.1_mrna_XM_012198898.1_3410	7.43361638095796	6.66894625688855	9.70160229867866
lcl|NW_012130076.1_mrna_XM_012198899.1_3412	2.89427284573597	2.71403782420157	4.16305880944157
lcl|NW_012130076.1_mrna_XM_012198900.1_3413	4.17992157754282	4.82345204052403	4.94722292116005
lcl|NW_012130076.1_mrna_XM_012198902.1_3414	2.53596062226986	3.43622968463917	4.75627883640018
lcl|NW_012130076.1_mrna_XM_012198903.1_3416	0.0529943026695449	0	0.836904017536904
lcl|NW_012130076.1_mrna_XM_012198904.1_3427	7.86327240775667	6.38659911755831	5.79888615356114
lcl|NW_012130076.1_mrna_XM_012198905.1_3428	7.11412190810135	6.58287503207935	5.38093219483495
lcl|NW_012130076.1_mrna_XM_012198907.1_3435	0.0337401522175334	0	0.079574022168996
lcl|NW_012130076.1_mrna_XM_012198908.1_3436	0.598756181100807	1.89132637265603	4.01680319356166
lcl|NW_012130076.1_mrna_XM_012198909.1_3437	2.02346025252829	2.66111068357061	2.555966286967
lcl|NW_012130076.1_mrna_XM_012198911.1_3441	5.39956750512083	6.23878919018345	6.72755715188357
lcl|NW_012130076.1_mrna_XM_012198912.1_3447	0.699726964038814	0.223434220233301	0.0546817428576807
lcl|NW_012130076.1_mrna_XM_012198913.1_3448	0.571580716839888	0.397083615332756	0.210389508183274
lcl|NW_012130076.1_mrna_XM_012198914.1_3450	0.240152285850867	0	0.0112945130525191
lcl|NW_012130076.1_mrna_XM_012198915.1_3452	1.93152805125779	4.45670840597818	1.50410719717754
lcl|NW_012130076.1_mrna_XM_012198916.1_3454	7.18714373184273	10.5493003529421	6.8562002574392
lcl|NW_012130076.1_mrna_XM_012198917.1_3458	4.33845480811124	4.23303898969002	3.91052943380304
lcl|NW_012130076.1_mrna_XM_012198918.1_3460	8.16980840267275	8.30285180571541	9.11543919178621
lcl|NW_012130076.1_mrna_XM_012198919.1_3463	3.02793662812623	5.4920929534207	6.95834620041723
lcl|NW_012130076.1_mrna_XM_012198920.1_3474	9.2869662315394	9.79102950357871	8.74756800234477
lcl|NW_012130076.1_mrna_XM_012198922.1_3486	11.0777707986025	8.06732040605833	9.20944161464135
lcl|NW_012130076.1_mrna_XM_012198923.1_3491	2.88922332284824	2.1893955699656	2.88663875908155
lcl|NW_012130076.1_mrna_XM_012198924.1_3498	9.1649857640878	9.0601202744479	7.8928091247148
lcl|NW_012130076.1_mrna_XM_012198925.1_3503	4.37548268290268	5.95122895452224	3.97154146914109
lcl|NW_012130076.1_mrna_XM_012198926.1_3506	0.108037456373364	2.58253161325314	0
lcl|NW_012130076.1_mrna_XM_012198927.1_3513	6.81741085502815	8.05746524841696	5.28415606379045
lcl|NW_012130076.1_mrna_XM_012198928.1_3524	5.43607477151627	5.60996237299645	6.98486058139214
lcl|NW_012130076.1_mrna_XM_012198929.1_3541	6.42091637756551	6.4900719206205	4.76333967214431
lcl|NW_012130076.1_mrna_XM_012198930.1_3545	2.61695241951606	3.35186381792594	2.58854921840258
lcl|NW_012130076.1_mrna_XM_012198932.1_3557	6.5151251076543	7.07331394525301	7.86256465548758
lcl|NW_012130076.1_mrna_XM_012198933.1_3558	1.52616185106694	1.94090041402636	3.67860896659081
lcl|NW_012130076.1_mrna_XM_012198934.1_3559	1.93862374328956	2.76459944581346	3.69466573987835
lcl|NW_012130076.1_mrna_XM_012198935.1_3561	6.42672897265489	6.62333899174786	7.11694648614196
lcl|NW_012130076.1_mrna_XM_012198936.1_3562	7.83382197980034	9.04978339248396	7.30280972865094
lcl|NW_012130076.1_mrna_XM_012198937.1_3564	9.98889072791963	13.1924928115183	8.30498114279264
lcl|NW_012130076.1_mrna_XM_012198938.1_3567	5.97653660707985	6.14572432531829	6.02328665333138
lcl|NW_012130076.1_mrna_XM_012198940.1_3568	8.04243063555455	8.81089535594405	6.87412521356768
lcl|NW_012130076.1_mrna_XM_012198941.1_3570	0.218686114172767	0	0.0865218138943555
lcl|NW_012130076.1_ncrna_XR_001046481.1_3399	7.88789402226889	9.60105581732585	3.60865251097198
lcl|NW_012130076.1_ncrna_XR_001046482.1_3464	10.0589277975826	5.38137644602113	13.5163956514489
lcl|NW_012130077.1_mrna_XM_012198942.1_3573	0.912409897498324	0.369808445132899	1.44066483660016
lcl|NW_012130077.1_mrna_XM_012198943.1_3577	6.40664040254115	5.15564241745822	10.3158040136655
lcl|NW_012130077.1_mrna_XM_012198944.1_3578	5.68329376340964	4.53455181123826	7.90621002536848
lcl|NW_012130077.1_mrna_XM_012198945.1_3579	10.0104645163478	9.10801777722503	13.1125407477567
lcl|NW_012130077.1_mrna_XM_012198946.1_3580	5.4352830959339	5.72692840529857	6.50705110139685
lcl|NW_012130077.1_mrna_XM_012198947.1_3582	6.4813086277694	6.66798152844548	7.86214364580091
lcl|NW_012130077.1_mrna_XM_012198949.1_3584	2.62928415582143	2.31403262289417	1.58967235031885
lcl|NW_012130077.1_mrna_XM_012198950.1_3586	4.31249854326139	5.02281241004765	2.56688954136134
lcl|NW_012130077.1_mrna_XM_012198951.1_3587	4.09242030032053	0.769220497230936	2.48231901907593
lcl|NW_012130077.1_mrna_XM_012198952.1_3588	6.66428549937639	7.43939156511318	5.87681157419399
lcl|NW_012130077.1_mrna_XM_012198953.1_3590	9.93117185733796	10.8684979268075	7.56829648503736
lcl|NW_012130077.1_mrna_XM_012198954.1_3591	9.82531397357712	11.6370975229304	8.31233794856846
lcl|NW_012130077.1_mrna_XM_012198955.1_3592	7.08556290966489	9.69345784788506	4.96027718358986
lcl|NW_012130077.1_mrna_XM_012198956.1_3593	6.89424876087572	8.74833532908018	6.01173435533491
lcl|NW_012130077.1_mrna_XM_012198957.1_3594	9.65625713841257	11.1208127876227	8.33303586291258
lcl|NW_012130077.1_mrna_XM_012198958.1_3595	5.41882057916195	4.48985016362351	4.38449650524523
lcl|NW_012130077.1_mrna_XM_012198960.1_3596	5.03487751803853	4.64404296699091	4.17566177754012
lcl|NW_012130077.1_mrna_XM_012198961.1_3597	7.33463651142656	9.8601027885358	7.68695112728113
lcl|NW_012130077.1_mrna_XM_012198962.1_3599	4.48107423386626	5.95765381408321	5.25336083962326
lcl|NW_012130077.1_mrna_XM_012198963.1_3601	3.30766420670511	1.75106170931567	4.34187684981817
lcl|NW_012130077.1_mrna_XM_012198964.1_3603	3.80872967048286	1.81112439103558	5.76063381721366
lcl|NW_012130077.1_mrna_XM_012198965.1_3604	3.87384527422738	2.98502131018282	4.61240913419938
lcl|NW_012130077.1_mrna_XM_012198966.1_3607	9.95786130571625	9.56026570024754	11.6881375347377
lcl|NW_012130077.1_mrna_XM_012198967.1_3606	5.72828180850461	5.91543551443018	7.29891621268967
lcl|NW_012130077.1_mrna_XM_012198968.1_3608	5.97340958934778	6.17008297312616	7.61429368760832
lcl|NW_012130077.1_mrna_XM_012198970.1_3609	7.13132420772816	6.46762773833121	6.59397402781399
lcl|NW_012130077.1_mrna_XM_012198971.1_3610	5.30673590072298	4.87185570813715	4.77566147732651
lcl|NW_012130077.1_mrna_XM_012198972.1_3611	4.95352038393165	5.59086787495843	6.85525864787187
lcl|NW_012130077.1_mrna_XM_012198974.1_3612	6.50137615113345	6.26333964044815	6.26402667796031
lcl|NW_012130077.1_mrna_XM_012198975.1_3614	8.38218225816791	11.2134481330851	8.71590717714268
lcl|NW_012130077.1_mrna_XM_012198976.1_3615	8.73205529018989	11.2714757003774	6.82038975417069
lcl|NW_012130077.1_mrna_XM_012198977.1_3616	5.98188830786611	9.44302343683555	2.33495400064152
lcl|NW_012130077.1_mrna_XM_012198978.1_3617	7.76605584760763	9.24628232124145	6.63856983149808
lcl|NW_012130077.1_mrna_XM_012198979.1_3618	7.23750397025793	10.0514826034167	4.95117921790252
lcl|NW_012130077.1_mrna_XM_012198980.1_3619	5.41312239838614	5.88676354323092	5.65471824035848
lcl|NW_012130077.1_mrna_XM_012198982.1_3620	5.440615933491	7.21948597883102	6.13060211454414
lcl|NW_012130077.1_mrna_XM_012198983.1_3621	6.31220162242545	7.42488042910895	5.86911001899058
lcl|NW_012130077.1_mrna_XM_012198984.1_3624	10.1518549206158	10.7973760928424	7.72239452372209
lcl|NW_012130077.1_mrna_XM_012198985.1_3625	7.72353588621983	8.27443063280553	7.9469093103824
lcl|NW_012130077.1_mrna_XM_012198986.1_3626	6.61034277317954	7.37676782552138	5.8806149884573
lcl|NW_012130077.1_mrna_XM_012198987.1_3629	1.73649189953194	3.15002380194625	4.64367157774081
lcl|NW_012130077.1_mrna_XM_012198988.1_3630	3.53419696825155	4.35405354124621	6.75671400768808
lcl|NW_012130077.1_mrna_XM_012198989.1_3631	6.46469870040666	6.84938993060415	11.241666118868
lcl|NW_012130077.1_mrna_XM_012198990.1_3632	4.71180520158447	5.48436648143034	6.49816768392815
lcl|NW_012130077.1_mrna_XM_012198991.1_3633	6.60968225215571	6.26213989411232	7.28914997978441
lcl|NW_012130077.1_mrna_XM_012198993.1_3635	7.13782360909534	7.52368933896716	7.85016615839432
lcl|NW_012130077.1_mrna_XM_012198994.1_3636	6.5068271503637	6.22598174478096	7.77514669135444
lcl|NW_012130077.1_mrna_XM_012198995.1_3638	4.59393612339	6.13991840960512	3.08169631140083
lcl|NW_012130077.1_mrna_XM_012198996.1_3640	3.81203043613715	4.29963849418297	2.47138960984946
lcl|NW_012130077.1_mrna_XM_012198997.1_3641	3.59453884497908	7.12676713518657	3.01350894077907
lcl|NW_012130077.1_mrna_XM_012198998.1_3642	6.35177662602912	8.75587207252988	5.20963096251177
lcl|NW_012130077.1_mrna_XM_012198999.1_3644	8.49141235498899	9.88981362349182	5.52664945483403
lcl|NW_012130077.1_mrna_XM_012199000.1_3643	9.2838971350459	11.1169486490179	8.10075948186447
lcl|NW_012130077.1_mrna_XM_012199001.1_3645	7.64609131188719	10.1679729433946	7.22428650122374
lcl|NW_012130077.1_mrna_XM_012199002.1_3646	5.69299497875422	8.6187100955834	5.75869654389538
lcl|NW_012130077.1_mrna_XM_012199004.1_3647	7.62203130493464	11.1026157508564	6.91784235114163
lcl|NW_012130077.1_mrna_XM_012199005.1_3648	5.94973556686918	9.97717056109917	4.51394946487811
lcl|NW_012130077.1_mrna_XM_012199006.1_3652	4.57145572634063	5.57364173480016	4.52002723404206
lcl|NW_012130077.1_mrna_XM_012199007.1_3651	0.412866200377151	0.573822292440934	1.16604598846556
lcl|NW_012130077.1_mrna_XM_012199008.1_3649	0.840571011752935	4.17969516359295	0.547387738428827
lcl|NW_012130077.1_mrna_XM_012199009.1_3650	6.04334564869957	9.72257407609054	4.14437203982508
lcl|NW_012130077.1_mrna_XM_012199010.1_3653	9.21029719025643	8.75612149488389	6.57477268279024
lcl|NW_012130077.1_mrna_XM_012199011.1_3656	7.51653009172853	8.26766275840181	9.83428686959128
lcl|NW_012130077.1_mrna_XM_012199012.1_3657	9.62012066927837	10.3507278978459	12.2068051355776
lcl|NW_012130077.1_mrna_XM_012199013.1_3659	3.40087374781999	4.15393233563534	4.45897393054044
lcl|NW_012130077.1_mrna_XM_012199015.1_3660	5.1190492154456	6.12986493667395	7.23864246695097
lcl|NW_012130077.1_mrna_XM_012199016.1_3661	6.62602855180362	7.59697742533461	10.0579947931873
lcl|NW_012130077.1_mrna_XM_012199017.1_3662	3.91578796192187	5.81237597698095	6.08054184150334
lcl|NW_012130077.1_mrna_XM_012199018.1_3666	6.61046938477992	8.29368331031149	5.74230184568984
lcl|NW_012130077.1_mrna_XM_012199019.1_3667	6.26386764016987	7.07440573516231	4.37211098027029
lcl|NW_012130077.1_mrna_XM_012199020.1_3668	8.86612400485342	8.66937094151502	8.56671930148718
lcl|NW_012130077.1_mrna_XM_012199021.1_3669	7.71563975142093	10.4081149868161	7.14934398000924
lcl|NW_012130077.1_mrna_XM_012199022.1_3670	6.01946874099643	5.44653844097854	2.93038444731187
lcl|NW_012130077.1_mrna_XM_012199023.1_3671	5.31857704359342	6.62726435061592	5.78454597472523
lcl|NW_012130077.1_mrna_XM_012199025.1_3672	2.31897484529322	3.57768220165504	0.720340557709676
lcl|NW_012130077.1_mrna_XM_012199026.1_3674	2.04339755008953	0.583317557638855	1.05498127906195
lcl|NW_012130077.1_mrna_XM_012199027.1_3675	5.90005115291244	6.36819559102118	4.71494616049656
lcl|NW_012130077.1_mrna_XM_012199028.1_3677	6.99577538265946	7.39071905425182	6.45885403723055
lcl|NW_012130077.1_mrna_XM_012199029.1_3679	7.37913321077911	6.8833422476681	7.72696242446415
lcl|NW_012130077.1_mrna_XM_012199030.1_3680	7.5318291027665	8.96431335676753	5.17689826633705
lcl|NW_012130077.1_mrna_XM_012199031.1_3681	7.7449535714053	7.73026695192606	6.46509584373637
lcl|NW_012130077.1_mrna_XM_012199032.1_3682	7.82326343987366	7.5607329035507	7.23703933312693
lcl|NW_012130077.1_mrna_XM_012199033.1_3684	6.85390390884029	4.9621273151773	5.10670602276111
lcl|NW_012130077.1_mrna_XM_012199034.1_3686	4.47566565617495	4.02716406374536	4.62540346248396
lcl|NW_012130077.1_mrna_XM_012199036.1_3688	5.45727662965401	4.46493707285775	3.97911962900175
lcl|NW_012130077.1_mrna_XM_012199037.1_3689	5.60143072562022	4.79218820883469	6.25774703544696
lcl|NW_012130077.1_mrna_XM_012199038.1_3690	1.99024769025407	2.8658554209435	2.96853989915895
lcl|NW_012130077.1_mrna_XM_012199039.1_3691	8.07620667322272	8.68040717163788	8.35162671060087
lcl|NW_012130077.1_mrna_XM_012199040.1_3692	7.48274098796972	7.12927882977475	7.71547061603266
lcl|NW_012130077.1_mrna_XM_012199041.1_3695	12.3192918816334	10.7392264306274	10.9404054859156
lcl|NW_012130077.1_mrna_XM_012199042.1_3694	9.52452035592686	9.76505480727446	8.19860435580923
lcl|NW_012130077.1_mrna_XM_012199043.1_3693	10.1910197708997	8.18486361541879	8.95935155402803
lcl|NW_012130077.1_mrna_XM_012199044.1_3696	5.68823188460429	5.92694218504966	4.68294862382577
lcl|NW_012130077.1_mrna_XM_012199045.1_3697	6.36419165665248	6.09300624850045	3.21532860988352
lcl|NW_012130077.1_mrna_XM_012199047.1_3703	7.81716054286	7.97295953960336	7.62899515110289
lcl|NW_012130077.1_mrna_XM_012199048.1_3704	5.03451223453099	5.40421815100019	5.48709679555148
lcl|NW_012130077.1_mrna_XM_012199049.1_3705	10.2008725955656	11.4966173472398	7.6090237253558
lcl|NW_012130077.1_mrna_XM_012199050.1_3706	9.57540961407519	10.100705595989	8.69478356223147
lcl|NW_012130077.1_mrna_XM_012199051.1_3707	8.46903705888913	9.61823857277295	6.92941619648055
lcl|NW_012130077.1_mrna_XM_012199052.1_3709	8.09598899001933	8.7448208114532	6.85713895843209
lcl|NW_012130077.1_mrna_XM_012199053.1_3711	7.76298222640043	7.38446612143138	7.66418725334521
lcl|NW_012130077.1_mrna_XM_012199054.1_3712	7.66195484689144	7.23109307176073	7.64177150457176
lcl|NW_012130077.1_mrna_XM_012199055.1_3713	7.0607287304887	6.69251012395737	6.13040491706255
lcl|NW_012130077.1_mrna_XM_012199056.1_3714	8.10521336274297	7.26482716740699	6.74966861848982
lcl|NW_012130077.1_mrna_XM_012199058.1_3716	7.34956539105199	7.73008475727352	8.07037807130607
lcl|NW_012130077.1_mrna_XM_012199059.1_3715	9.12917225867764	9.50955192987763	9.42125733894656
lcl|NW_012130077.1_mrna_XM_012199060.1_3717	4.18325042354278	4.77236078585064	3.38848133423574
lcl|NW_012130077.1_mrna_XM_012199061.1_3719	4.65169670953454	3.22302986544102	6.31738190305365
lcl|NW_012130077.1_mrna_XM_012199062.1_3718	4.01734352769467	4.69895059011757	6.8132100261098
lcl|NW_012130077.1_mrna_XM_012199063.1_3720	8.51364404609131	7.44897022100129	9.7077655054047
lcl|NW_012130077.1_mrna_XM_012199064.1_3721	8.88127562819489	3.77346029153414	9.90210125361854
lcl|NW_012130077.1_mrna_XM_012199065.1_3722	8.43375190669594	4.0285084217818	10.5702457005294
lcl|NW_012130077.1_mrna_XM_012199066.1_3723	4.96354527530891	3.59012739976123	4.21668838566733
lcl|NW_012130077.1_mrna_XM_012199067.1_3724	8.33097118406655	6.95710925495613	3.99087026650623
lcl|NW_012130077.1_mrna_XM_012199069.1_3725	7.08688106299847	6.1347070034469	4.42056775500904
lcl|NW_012130077.1_mrna_XM_012199070.1_3726	1.82549024023254	0.952395858017208	1.41214138973401
lcl|NW_012130077.1_mrna_XM_012199071.1_3732	1.09080944650399	0	1.08434453192151
lcl|NW_012130077.1_mrna_XM_012199072.1_3731	4.53545181489911	1.40331969945994	4.78450074171172
lcl|NW_012130077.1_mrna_XM_012199073.1_3733	1.84056324948891	6.40972677269232	0.367980057177325
