target_id	whole body	head	multiple whole body
lcl|NC_090129.1_mrna_XM_012372725.2_9521	NA	0.00748979928050245	0.865665822863302
lcl|NC_090129.1_mrna_XM_012373474.2_11196	1.26990111660941	0.0730236974289648	0.971515491255799
lcl|NC_090129.1_mrna_XM_012373479.2_11272	0.266451683801999	4.10292295414762	2.27425819124979
lcl|NC_090129.1_mrna_XM_012373480.2_11273	NA	NA	1.64194188657168
lcl|NC_090129.1_mrna_XM_012373484.2_11195	Inf	Inf	2.47824809341277
lcl|NC_090129.1_mrna_XM_012373485.2_11216	2.99957087902117	5.30439001794954	2.37000129122818
lcl|NC_090129.1_mrna_XM_012373487.2_11261	NA	0.299162549497249	2.64502193450918
lcl|NC_090129.1_mrna_XM_012373488.2_11283	Inf	Inf	3.87231590791456
lcl|NC_090129.1_mrna_XM_012373490.2_11280	1.27337926589727	0.913311547296827	1.35948028986434
lcl|NC_090129.1_mrna_XM_012373491.2_11281	Inf	Inf	3.03708358571246
lcl|NC_090129.1_mrna_XM_012373492.2_11282	2.33884439728374	3.86542174585104	2.0806957223711
lcl|NC_090129.1_mrna_XM_012373493.2_11260	4.80778299073765	6.27676297590337	4.93872953095139
lcl|NC_090129.1_mrna_XM_012373496.2_11270	1.64944849498882	5.62560001535146	4.54963546885673
lcl|NC_090129.1_mrna_XM_012373498.2_11258	9.14586651518081	11.3682153789407	9.42511386500857
lcl|NC_090129.1_mrna_XM_012373502.2_11229	Inf	Inf	4.5432726855715
lcl|NC_090129.1_mrna_XM_012373503.2_11231	NA	0	0
lcl|NC_090129.1_mrna_XM_012373512.2_11242	2.18579010037005	2.49915551908642	3.92893582897264
lcl|NC_090129.1_mrna_XM_012373513.2_11204	0.027774140298885	0.00514149887471165	0.133502328567476
lcl|NC_090129.1_mrna_XM_012373514.2_11206	0.841065278941669	0.490867382829986	3.0198412796039
lcl|NC_090129.1_mrna_XM_012373515.2_11207	Inf	0.221886188008194	2.03292887401853
lcl|NC_090129.1_mrna_XM_012373516.2_11208	0.859844057054553	0.122421061294339	1.01385027001616
lcl|NC_090129.1_mrna_XM_012373517.2_11205	Inf	Inf	4.15745189651085
lcl|NC_090129.1_mrna_XM_012373518.2_11203	Inf	Inf	3.25178444429446
lcl|NC_090129.1_mrna_XM_012373519.2_11202	0.585344595363913	0.406479037825453	1.09909365761894
lcl|NC_090129.1_mrna_XM_012373522.2_11222	3.21759363992004	3.95323486387855	1.81759673970961
lcl|NC_090129.1_mrna_XM_012373523.2_11217	Inf	6.37766650000126	3.00986447372658
lcl|NC_090129.1_mrna_XM_012373524.2_11192	3.48142340324735	4.51421174173286	3.84432964364022
lcl|NC_090129.1_mrna_XM_012373525.2_11191	Inf	10.6611869042548	7.70202538359225
lcl|NC_090129.1_mrna_XM_012373526.2_11254	2.97173099272506	5.75727107106753	6.62340089794219
lcl|NC_090129.1_mrna_XM_012373527.2_11252	7.38042492553821	7.74374076286231	6.51976049996382
lcl|NC_090129.1_mrna_XM_012373528.2_11253	Inf	4.86152801087198	Inf
lcl|NC_090129.1_mrna_XM_012373530.2_11212	0.661280791332683	0.991842614118389	0.842014170439757
lcl|NC_090129.1_mrna_XM_012373531.2_11214	1.52210639699285	2.43000582543032	0.407889368400281
lcl|NC_090129.1_mrna_XM_012373532.2_11213	Inf	Inf	2.80241414538974
lcl|NC_090129.1_mrna_XM_012373534.2_11210	4.95202842626352	4.86286629349251	3.0528740873619
lcl|NC_090129.1_mrna_XM_012373535.2_11211	Inf	Inf	3.38909482554853
lcl|NC_090129.1_mrna_XM_012373536.2_11248	3.52289991472115	3.05346131856508	3.1242052999721
lcl|NC_090129.1_mrna_XM_012373537.2_11247	Inf	6.70542190939848	5.52042117210933
lcl|NC_090129.1_mrna_XM_012373538.2_11245	Inf	5.67983968451465	Inf
lcl|NC_090129.1_mrna_XM_012373539.2_11246	6.53751730702879	8.14171474616999	9.0381129229495
lcl|NC_090129.1_mrna_XM_012373540.2_11251	Inf	Inf	5.95474524146801
lcl|NC_090129.1_mrna_XM_012373542.2_11250	3.77839687301145	4.74709013491147	4.09559750588021
lcl|NC_090129.1_mrna_XM_012373544.2_11201	Inf	8.9989813265841	7.2084085682085
lcl|NC_090129.1_mrna_XM_012373545.2_11255	Inf	3.04818460563072	4.33404068191952
lcl|NC_090129.1_mrna_XM_012373546.2_11256	1.4665659046104	0.835671815470329	3.28810548167022
lcl|NC_090129.1_mrna_XM_012373547.2_11257	NA	4.05050294979344	2.73857872934062
lcl|NC_090129.1_mrna_XM_012373548.2_11225	Inf	0.675542269508345	0.00534910307472368
lcl|NC_090129.1_mrna_XM_012374376.2_12065	Inf	1.72288001358434	3.02151400335978
lcl|NC_090129.1_mrna_XM_012374386.2_12067	Inf	5.1976526949925	2.18037284916234
lcl|NC_090129.1_mrna_XM_012374399.2_12064	3.89810751200839	6.84139357753095	3.31216855121674
lcl|NC_090129.1_mrna_XM_012374413.2_12074	8.17216942299668	2.45903384152572	3.02047022766204
lcl|NC_090129.1_mrna_XM_012374426.2_12078	1.49335063815212	3.38625682505886	1.83597730081921
lcl|NC_090129.1_mrna_XM_012374434.2_12079	Inf	Inf	1.18647553318793
lcl|NC_090129.1_mrna_XM_012374449.2_12077	Inf	Inf	1.23624163829942
lcl|NC_090129.1_mrna_XM_012374457.2_12076	0.717276960161787	0.444957051161404	0.378650063228065
lcl|NC_090129.1_mrna_XM_012374469.2_12069	NA	Inf	1.46471564950629
lcl|NC_090129.1_mrna_XM_012374479.2_12070	1.13035900416274	5.8876277682371	2.55638965155665
lcl|NC_090129.1_mrna_XM_012374492.2_12062	3.38044786586871	2.16612334389762	2.78139581187576
lcl|NC_090129.1_mrna_XM_012374518.2_12073	Inf	3.3831041974003	1.84514329173777
lcl|NC_090129.1_mrna_XM_012374526.2_12072	0.783045306973509	2.55718360892565	1.05123106875281
lcl|NC_090129.1_mrna_XM_012374540.2_12068	4.33659822497536	4.25532307971824	3.33713554293448
lcl|NC_090129.1_mrna_XM_012374551.2_12081	NA	0.444879825863348	2.58302521085039
lcl|NC_090129.1_mrna_XM_012375835.2_11149	Inf	Inf	1.37178942205834
lcl|NC_090129.1_mrna_XM_012375838.1_11082	2.56005222545208	4.48013505952258	2.14523456838224
lcl|NC_090129.1_mrna_XM_012375841.1_11069	NA	NA	2.52719580239222
lcl|NC_090129.1_mrna_XM_012375843.2_11148	4.87400876284491	6.22122399331475	4.19902634676223
lcl|NC_090129.1_mrna_XM_012375844.2_11084	8.72029522776069	9.86946576699342	6.96242585271953
lcl|NC_090129.1_mrna_XM_012375845.2_11113	Inf	0.179644300361028	2.0260785789949
lcl|NC_090129.1_mrna_XM_012375846.2_11111	Inf	Inf	2.83645976427051
lcl|NC_090129.1_mrna_XM_012375848.2_11112	0.628159190664761	0.0949143390115483	2.13831238279178
lcl|NC_090129.1_mrna_XM_012375849.2_11073	Inf	8.87801843672791	5.78558617339654
lcl|NC_090129.1_mrna_XM_012375850.2_11165	NA	NA	0
lcl|NC_090129.1_mrna_XM_012375851.2_11163	Inf	NA	0
lcl|NC_090129.1_mrna_XM_012375852.2_11162	0.407650846959412	0.566881972414764	0.842952547149701
lcl|NC_090129.1_mrna_XM_012375853.2_11166	0.460312363778515	0.237040893894204	3.20761062530628e-07
lcl|NC_090129.1_mrna_XM_012375855.2_11158	0.137017002535363	0.177492053063659	1.14261994466443
lcl|NC_090129.1_mrna_XM_012375857.2_11160	1.77767494546207	2.02602242316415	0.56830660418203
lcl|NC_090129.1_mrna_XM_012375860.2_11074	3.50331061701946	3.59150169516724	3.38889208395827
lcl|NC_090129.1_mrna_XM_012375861.2_11110	4.08068137424092	4.35957252655831	4.37804081962681
lcl|NC_090129.1_mrna_XM_012375862.2_11154	1.51689005017928	0.198476308776482	0.283615756961149
lcl|NC_090129.1_mrna_XM_012375865.2_11071	Inf	Inf	0.806476345165958
lcl|NC_090129.1_mrna_XM_012375866.2_11085	Inf	Inf	4.80588554727774
lcl|NC_090129.1_mrna_XM_012375867.2_11090	2.39256090762943	6.47277328276054	3.28304489267808
lcl|NC_090129.1_mrna_XM_012375868.2_11089	Inf	2.94183358221625	1.82722545710095
lcl|NC_090129.1_mrna_XM_012375871.2_11086	6.38341408812654	5.96537332547886	3.48311295909559
lcl|NC_090129.1_mrna_XM_012375872.2_11087	Inf	Inf	1.36878178008983
lcl|NC_090129.1_mrna_XM_012375874.2_11088	2.34474270132344	2.47014370037034	1.16151427445447
lcl|NC_090129.1_mrna_XM_012375875.2_11121	Inf	0	1.22515961909968
lcl|NC_090129.1_mrna_XM_012375876.2_11120	2.71944689091563	0.00468404246531106	0.107239962533966
lcl|NC_090129.1_mrna_XM_012375878.2_11126	1.61966320329871	0.00134981402291107	0.19572806692851
lcl|NC_090129.1_mrna_XM_012375888.2_11142	2.75231715555695	6.84446015822662	4.03653083928262
lcl|NC_090129.1_mrna_XM_012375890.2_11143	NA	11.661866549951	8.48419057988422
lcl|NC_090129.1_mrna_XM_012375892.2_11127	Inf	0.247877301263926	Inf
lcl|NC_090129.1_mrna_XM_012375897.2_11100	0.242346624149994	1.89918069046728	3.21654879878209
lcl|NC_090129.1_mrna_XM_012375898.2_11102	2.58100184264781	4.33412900854862	4.51071930435005
lcl|NC_090129.1_mrna_XM_012375902.2_11150	1.5378635219522	0	1.58403792817299
lcl|NC_090129.1_mrna_XM_012375903.2_11153	NA	4.04850618439493	4.03413754375921
lcl|NC_090129.1_mrna_XM_012375904.2_11106	1.50201745752375	4.24582126568074	2.73518554465546
lcl|NC_090129.1_mrna_XM_012375906.2_11080	5.01836660263148	5.38911091720745	3.63102330361063
lcl|NC_090129.1_mrna_XM_012375908.2_11081	Inf	3.9970200669199	3.05263155233588
lcl|NC_090129.1_mrna_XM_012375909.2_11105	Inf	4.22127785058133	3.26604144511298
lcl|NC_090129.1_mrna_XM_012375910.2_11144	4.26503954755993	9.50951603807409	7.6647373161192
lcl|NC_090129.1_mrna_XM_012375911.2_11083	Inf	0.980088300769542	1.72362881884475
lcl|NC_090129.1_mrna_XM_012375913.2_11114	6.73307630686273	0.137330716111761	1.77975802034423
lcl|NC_090129.1_mrna_XM_012375917.2_11116	7.39134728770775	0.0653588488399306	1.51888380930292
lcl|NC_090129.1_mrna_XM_012375918.2_11075	Inf	7.73527615232283e-09	0.698395385214282
lcl|NC_090129.1_mrna_XM_012375920.2_11076	0.588842438000003	0.00409228379378578	0
lcl|NC_090129.1_mrna_XM_012375925.1_9468	0.0187208068548997	0	1.27444541412444
lcl|NC_090129.1_mrna_XM_012375950.2_7712	0.119800921661642	4.79877014820631e-08	3.36700617624066
lcl|NC_090129.1_mrna_XM_012375951.2_7604	1.49851933708918	2.42198679300068	4.16944815944967
lcl|NC_090129.1_mrna_XM_012375959.2_7663	Inf	3.09492532206093	2.30085377539519
lcl|NC_090129.1_mrna_XM_012375960.2_7661	Inf	Inf	0
lcl|NC_090129.1_mrna_XM_012375961.2_7664	0.927729527451242	0.245642334507337	1.80029582965217
lcl|NC_090129.1_mrna_XM_012375963.2_7655	Inf	4.05861962179608	1.97927188710212
lcl|NC_090129.1_mrna_XM_012375965.2_7650	0	0	0
lcl|NC_090129.1_mrna_XM_012375966.2_7641	NA	0.197125241735899	1.00695228761065
lcl|NC_090129.1_mrna_XM_012375967.2_7651	NA	Inf	0
lcl|NC_090129.1_mrna_XM_012375968.2_7640	3.18450853035566	2.44509618210196	3.01205106698524
lcl|NC_090129.1_mrna_XM_012375969.2_7639	NA	2.01514954697595	2.1138192482966
lcl|NC_090129.1_mrna_XM_012375971.2_7648	1.50654821369493	0.968613538504019	1.94745817224665
lcl|NC_090129.1_mrna_XM_012375972.2_7647	NA	0.890331895029945	1.82410302620006
lcl|NC_090129.1_mrna_XM_012375973.2_7643	NA	Inf	0.468728591737498
lcl|NC_090129.1_mrna_XM_012375975.2_7645	Inf	Inf	0.581881785843145
lcl|NC_090129.1_mrna_XM_012375976.2_7646	1.38402886218135	1.23766635566134	2.11261833883721
lcl|NC_090129.1_mrna_XM_012375977.2_7644	0.716643709274891	0.445755394018835	0.451405968979233
lcl|NC_090129.1_mrna_XM_012375978.2_7649	NA	2.61985091880084	3.82783799853964
lcl|NC_090129.1_mrna_XM_012375979.2_7642	2.88009943306403	1.94405775717665	1.74172361169756
lcl|NC_090129.1_mrna_XM_012375980.2_7652	0.131718657862074	0.726864111720227	1.1889963064623
lcl|NC_090129.1_mrna_XM_012375981.2_7626	4.90788150035434	3.95094045446745	2.61166630458984
lcl|NC_090129.1_mrna_XM_012375982.2_7668	1.05178743894184	3.02995437138161	1.62776280454205
lcl|NC_090129.1_mrna_XM_012375983.2_7674	5.50240687901299	5.52905220126027	3.75598860240088
lcl|NC_090129.1_mrna_XM_012375985.2_7673	Inf	2.75760825999115	4.15869107039418
lcl|NC_090129.1_mrna_XM_012375986.2_7634	2.54174701275882	5.6191429286273	4.2838336623671
lcl|NC_090129.1_mrna_XM_012375987.2_7622	3.67882439234526	5.40633501068544	4.07457330021301
lcl|NC_090129.1_mrna_XM_012375988.2_7624	2.84841146276818	3.71494562110038	1.39038241424635
lcl|NC_090129.1_mrna_XM_012375989.2_7629	Inf	Inf	5.90737367661339
lcl|NC_090129.1_mrna_XM_012375992.2_7619	Inf	Inf	5.90370882032142
lcl|NC_090129.1_mrna_XM_012375993.2_7601	Inf	3.90808452194378	1.92370682618206
lcl|NC_090129.1_mrna_XM_012375997.2_7638	3.60716133638676	6.33366369554575	3.60556889233445
lcl|NC_090129.1_mrna_XM_012375998.2_7671	Inf	1.50181802935595	0
lcl|NC_090129.1_mrna_XM_012375999.2_7670	3.0905881144961	1.71511774535563	0.662516174558857
lcl|NC_090129.1_mrna_XM_012376000.2_7672	3.49624000988489	2.75798837952198	1.65642656009107
lcl|NC_090129.1_mrna_XM_012376001.2_7660	2.88870133483885	5.43587821765534	3.03590460011684
lcl|NC_090129.1_mrna_XM_012376003.2_7675	Inf	Inf	6.32049465991462
lcl|NC_090129.1_mrna_XM_012376004.2_7676	3.07250283713068	6.83347710667198	3.63784701082686
lcl|NC_090129.1_mrna_XM_012376006.2_7625	Inf	2.90270398616942	1.72046341378819
lcl|NC_090129.1_mrna_XM_012376007.2_7656	3.83987764562255	9.7567888443792	4.43293131172605
lcl|NC_090129.1_mrna_XM_012376008.2_7631	Inf	4.45922263245808	2.63433641008638
lcl|NC_090129.1_mrna_XM_012376009.2_7657	Inf	6.50565431712366	2.69298879497364
lcl|NC_090129.1_mrna_XM_012376010.2_7633	NA	0.308024026895001	1.36787057090762
lcl|NC_090129.1_mrna_XM_012376012.2_7616	0.541066355060849	3.04470416362221	1.09556072360369
lcl|NC_090129.1_mrna_XM_012376016.2_7558	0.179752132202456	1.38631868753949	0.418818400224096
lcl|NC_090129.1_mrna_XM_012376017.2_7557	NA	Inf	2.53343482712885
lcl|NC_090129.1_mrna_XM_012376018.2_7560	2.18465895687722	4.14862207943039	0.723292829054958
lcl|NC_090129.1_mrna_XM_012376019.2_7561	Inf	3.26330780072493	1.84338242518244
lcl|NC_090129.1_mrna_XM_012376022.2_7556	7.28681494539168	7.28401207549519	4.49794473389669
lcl|NC_090129.1_mrna_XM_012376026.2_7527	Inf	Inf	0.717487982307198
lcl|NC_090129.1_mrna_XM_012376027.2_7539	NA	2.47722884505337	3.8807144398422
lcl|NC_090129.1_mrna_XM_012376028.2_7540	0.702245255792231	5.07248162298322	1.04690092804484
lcl|NC_090129.1_mrna_XM_012376029.2_7535	Inf	Inf	2.71549418072366
lcl|NC_090129.1_mrna_XM_012376030.2_7529	NA	0.122098027121472	0.605426152763738
lcl|NC_090129.1_mrna_XM_012376031.2_7533	NA	Inf	0.222153756151199
lcl|NC_090129.1_mrna_XM_012376032.2_7534	0.307205087636169	0.701920172540761	0.527889859668384
lcl|NC_090129.1_mrna_XM_012376034.2_7536	0.952485068383221	3.81606111669603	1.39757269966648
lcl|NC_090129.1_mrna_XM_012376035.2_7537	NA	4.72320349266359	2.36773499113644
lcl|NC_090129.1_mrna_XM_012376039.2_7541	Inf	Inf	4.0408971394858
lcl|NC_090129.1_mrna_XM_012376040.2_7544	4.38597872834579	6.29038228278444	3.46206444022799
lcl|NC_090129.1_mrna_XM_012376041.2_7543	Inf	Inf	2.96089507306574
lcl|NC_090129.1_mrna_XM_012376042.2_7545	NA	0.80625981602909	0.908329408673554
lcl|NC_090129.1_mrna_XM_012376043.2_7548	1.40285700102522	1.66037769041021	0.889706755304521
lcl|NC_090129.1_mrna_XM_012376044.2_7549	NA	Inf	2.49210827313109
lcl|NC_090129.1_mrna_XM_012376045.2_7546	3.72710166841703	5.20829403783704	3.21942773536098
lcl|NC_090129.1_mrna_XM_012376046.2_7547	NA	1.44935008609756	1.54400844652963
lcl|NC_090129.1_mrna_XM_012376047.2_7552	2.45698478092151	5.93634379004582	0.699131530762345
lcl|NC_090129.1_mrna_XM_012376048.2_7542	5.64718129426907	7.47641085751453	4.99034100858811
lcl|NC_090129.1_mrna_XM_012376049.2_7388	4.32842915647465	5.613037969203	4.39298015700135
lcl|NC_090129.1_mrna_XM_012376050.2_7507	NA	2.85157149157215	2.51006138854069
lcl|NC_090129.1_mrna_XM_012376052.2_7760	4.53627319390925	5.74825082348682	4.68738824151211
lcl|NC_090129.1_mrna_XM_012376053.2_7463	Inf	Inf	3.96098350053047
lcl|NC_090129.1_mrna_XM_012376054.2_7461	Inf	5.13457627054833	4.10101239826056
lcl|NC_090129.1_mrna_XM_012376055.2_7462	3.08301998556522	4.83432099898923	2.2894897747709
lcl|NC_090129.1_mrna_XM_012376056.2_7464	2.04479676951213	2.30711892980456	2.0408313585015
lcl|NC_090129.1_mrna_XM_012376057.2_7512	5.2212739729777	6.22179379895211	3.66401680628993
lcl|NC_090129.1_mrna_XM_012376058.2_7511	Inf	Inf	5.42439732482639
lcl|NC_090129.1_mrna_XM_012376060.2_7387	Inf	5.16562026721265	3.14538755442904
lcl|NC_090129.1_mrna_XM_012376061.2_7384	5.71526543063807	5.94281102684259	3.23251951425731
lcl|NC_090129.1_mrna_XM_012376062.2_7379	Inf	5.46361438328342	3.69551391779323
lcl|NC_090129.1_mrna_XM_012376063.2_7578	4.19237084347256	6.74264532443004	4.62038608366266
lcl|NC_090129.1_mrna_XM_012376064.2_7380	4.29546311092409	3.22880916389456	1.67410348702083
lcl|NC_090129.1_mrna_XM_012376065.2_7758	0.933475764830157	3.18609795415395	1.41693623957196
lcl|NC_090129.1_mrna_XM_012376066.2_7757	NA	0.473389039984079	1.3637747570764
lcl|NC_090129.1_mrna_XM_012376067.2_7837	Inf	0.00545774761233363	1.9207422540085
lcl|NC_090129.1_mrna_XM_012376068.2_7840	0.964393643567125	0	0.683510227479196
lcl|NC_090129.1_mrna_XM_012376071.2_7564	0.405797191973801	0.918170766822269	0.915581124445563
lcl|NC_090129.1_mrna_XM_012376072.2_7838	2.44183757111972	0.0258725475068941	1.20713574679788
lcl|NC_090129.1_mrna_XM_012376074.2_7566	0.112140437170725	0	4.22284198434984e-06
lcl|NC_090129.1_mrna_XM_012376076.2_7477	Inf	1.38934604353003	2.74343881710478
lcl|NC_090129.1_mrna_XM_012376082.2_7506	3.87292560450647	4.87274070020315	3.3322846107561
lcl|NC_090129.1_mrna_XM_012376083.2_7505	Inf	1.06531161497158	0.589626510777395
lcl|NC_090129.1_mrna_XM_012376084.2_7482	0.646805881390353	0.106170975435166	0
lcl|NC_090129.1_mrna_XM_012376088.2_7481	NA	5.27400802022836	4.9043403053048
lcl|NC_090129.1_mrna_XM_012376089.2_7480	2.22760236147462	4.34327944727205	1.80846240974095
lcl|NC_090129.1_mrna_XM_012376090.2_7473	Inf	4.86627981875149	Inf
lcl|NC_090129.1_mrna_XM_012376092.2_7470	0.771757196201423	0.616273647813798	2.13572594595389
lcl|NC_090129.1_mrna_XM_012376093.2_7472	1.47402341830625	0.0632152930175209	1.29178744542985
lcl|NC_090129.1_mrna_XM_012376094.2_7471	Inf	Inf	1.49637395085579
lcl|NC_090129.1_mrna_XM_012376096.2_7493	Inf	Inf	1.58585980642033
lcl|NC_090129.1_mrna_XM_012376097.2_7491	NA	1.56117234112393	1.28762476736995
lcl|NC_090129.1_mrna_XM_012376098.2_7490	4.12492359929678	6.30708654249194	3.71409226976171
lcl|NC_090129.1_mrna_XM_012376099.2_7478	5.87360283204757	9.32276342670117	7.07158275172798
lcl|NC_090129.1_mrna_XM_012376100.2_7476	1.79677416323342	7.7778248222086	4.3339245878692
lcl|NC_090129.1_mrna_XM_012376101.2_7475	NA	1.24440218550923	1.74004163690607
lcl|NC_090129.1_mrna_XM_012376102.2_7719	NA	0	1.23892821065367
lcl|NC_090129.1_mrna_XM_012376103.2_7721	Inf	0.16029635015264	1.61666429085056
lcl|NC_090129.1_mrna_XM_012376104.2_7720	0.161817402750848	0.149443315795407	1.05435989525161
lcl|NC_090129.1_mrna_XM_012376105.2_7722	0.108258515266611	0.0846565294431107	0.665260246539698
lcl|NC_090129.1_mrna_XM_012376106.2_7723	NA	Inf	2.21852343981102
lcl|NC_090129.1_mrna_XM_012376108.2_7726	0.610753190288789	1.73851893092488	5.17227364712432
lcl|NC_090129.1_mrna_XM_012376109.2_7724	0.406765108645175	0.207640593168135	1.57344387145989
lcl|NC_090129.1_mrna_XM_012376110.2_7725	Inf	0.391086924110939	Inf
lcl|NC_090129.1_mrna_XM_012376112.2_7729	Inf	6.4092624132007	3.45350467834795
lcl|NC_090129.1_mrna_XM_012376113.2_7714	2.88481013312904	1.46707760431042	5.29657495042078
lcl|NC_090129.1_mrna_XM_012376114.2_7716	1.56016820728987	0.0461607485513959	3.32503129103878
lcl|NC_090129.1_mrna_XM_012376115.2_7715	Inf	Inf	3.31857579749106
lcl|NC_090129.1_mrna_XM_012376117.2_7717	Inf	1.24003872064614	Inf
lcl|NC_090129.1_mrna_XM_012376127.2_7831	Inf	3.22792106615799	2.82440549214849
lcl|NC_090129.1_mrna_XM_012376128.2_7832	1.71993890566284	3.46128118861021	2.15468950326548
lcl|NC_090129.1_mrna_XM_012376130.2_7827	Inf	Inf	2.89402306052274
lcl|NC_090129.1_mrna_XM_012376131.2_7825	Inf	Inf	4.28535887776474
lcl|NC_090129.1_mrna_XM_012376133.2_7822	3.70405867772281	5.19259399097616	3.43396279288215
lcl|NC_090129.1_mrna_XM_012376134.2_7823	Inf	5.37828146189133	3.58562458805829
lcl|NC_090129.1_mrna_XM_012376135.2_7830	0.540162858938496	1.55794169987727	2.60176244152157
lcl|NC_090129.1_mrna_XM_012376136.2_7821	Inf	10.0687997162021	6.66367168909901
lcl|NC_090129.1_mrna_XM_012376138.2_7824	5.83251363089488	6.89614800761249	6.13211436565835
lcl|NC_090129.1_mrna_XM_012376139.2_7835	Inf	Inf	4.84096794316827
lcl|NC_090129.1_mrna_XM_012376140.2_7834	1.55972094116219	2.35716280439558	2.8173871105379
lcl|NC_090129.1_mrna_XM_012376142.2_7829	Inf	3.82344683812901	2.64983894709428
lcl|NC_090129.1_mrna_XM_012376143.2_7401	Inf	Inf	2.73484776185658
lcl|NC_090129.1_mrna_XM_012376144.2_7402	1.70086223752445	1.09770643404224	1.37552185104225
lcl|NC_090129.1_mrna_XM_012376145.2_7403	Inf	5.69072522489096	3.575039160373
lcl|NC_090129.1_mrna_XM_012376146.2_7393	Inf	Inf	1.32554200050856
lcl|NC_090129.1_mrna_XM_012376147.2_7392	2.66064252222206	3.68244933212313	1.98560262384467
lcl|NC_090129.1_mrna_XM_012376148.2_7399	Inf	Inf	1.63532005044544
lcl|NC_090129.1_mrna_XM_012376150.2_7398	2.92749135243596	3.39007258672904	1.80385820196064
lcl|NC_090129.1_mrna_XM_012376152.2_7395	Inf	7.18419754506084	5.2071129749975
lcl|NC_090129.1_mrna_XM_012376153.2_7406	4.01593541520157	8.12035783777024	3.29042095825097
lcl|NC_090129.1_mrna_XM_012376155.2_7405	Inf	3.95522165986239	0.70968631075845
lcl|NC_090129.1_mrna_XM_012376157.2_7404	7.49691790169066	10.1477658307081	8.0323988376868
lcl|NC_090129.1_mrna_XM_012376158.2_7391	Inf	Inf	4.62378752341307
lcl|NC_090129.1_mrna_XM_012376159.2_7389	NA	5.25624511874219	3.50384149926112
lcl|NC_090129.1_mrna_XM_012376161.2_7698	1.8898282026961	6.36406796924165	5.06866821278084
lcl|NC_090129.1_mrna_XM_012376163.2_7699	Inf	Inf	3.88441858470619
lcl|NC_090129.1_mrna_XM_012376164.2_7700	2.28664028939237	3.6683047386666	3.25869094271592
lcl|NC_090129.1_mrna_XM_012376166.2_7702	4.42826071670877	5.02797608506284	4.56402035178889
lcl|NC_090129.1_mrna_XM_012376168.2_7703	Inf	0.740829306432501	3.41600785265181
lcl|NC_090129.1_mrna_XM_012376169.2_7705	Inf	4.67541097287608	2.47578536987982
lcl|NC_090129.1_mrna_XM_012376170.2_7765	NA	0.132424953933799	1.20520752805775
lcl|NC_090129.1_mrna_XM_012376172.2_7764	1.44277662506807	0.778612260464993	2.27716847173757
lcl|NC_090129.1_mrna_XM_012376173.2_7770	0.411761569269154	0.565574123918356	1.74622612966073
lcl|NC_090129.1_mrna_XM_012376176.2_7771	Inf	NA	1.03227471859191e-09
lcl|NC_090129.1_mrna_XM_012376178.2_7766	0.119909217893813	0.100683227157479	2.09304071698122
lcl|NC_090129.1_mrna_XM_012376179.2_7767	NA	2.26056656269892	0.48223739516674
lcl|NC_090129.1_mrna_XM_012376180.2_7761	Inf	Inf	3.45109876016919
lcl|NC_090129.1_mrna_XM_012376181.2_7434	2.95874503351274	2.55274599910588	0.617827808709332
lcl|NC_090129.1_mrna_XM_012376184.2_7435	Inf	2.44164857572079	1.47910326786225
lcl|NC_090129.1_mrna_XM_012376186.2_7442	8.10511978034567	8.19949450839719	5.73877301567988
lcl|NC_090129.1_mrna_XM_012376189.2_7438	2.01133700393608	4.12332046476241	1.11269154185125
lcl|NC_090129.1_mrna_XM_012376191.2_7441	Inf	Inf	1.26804742340926
lcl|NC_090129.1_mrna_XM_012376192.2_7440	0.197795911652483	1.83115190246166	0.295555639707026
lcl|NC_090129.1_mrna_XM_012376193.2_7443	Inf	6.1920019084388	3.07472172766935
lcl|NC_090129.1_mrna_XM_012376195.2_7444	1.01890853764394	2.71935185792944	1.77608333342997
lcl|NC_090129.1_mrna_XM_012376196.2_7593	Inf	1.50332284394693	3.29759208294868
lcl|NC_090129.1_mrna_XM_012376197.2_7594	2.66961486165982	2.90154980545255	3.91930542896368
lcl|NC_090129.1_mrna_XM_012376198.2_7599	Inf	3.44037256371135	Inf
lcl|NC_090129.1_mrna_XM_012376199.2_7595	Inf	1.31778974572996	0
lcl|NC_090129.1_mrna_XM_012376201.2_7596	4.17620091110619	2.44660944325555	3.70527675259708
lcl|NC_090129.1_mrna_XM_012376203.2_7598	3.87992859731332	4.34359284626691	3.18905534314286
lcl|NC_090129.1_mrna_XM_012376204.2_7597	Inf	NA	0.863749769833804
lcl|NC_090129.1_mrna_XM_012376205.2_7424	0	0	0
lcl|NC_090129.1_mrna_XM_012376206.2_7423	Inf	Inf	1.79126567412626
lcl|NC_090129.1_mrna_XM_012376207.2_7425	Inf	Inf	1.55411098524653
lcl|NC_090129.1_mrna_XM_012376208.2_7415	Inf	Inf	1.00333684163541
lcl|NC_090129.1_mrna_XM_012376209.2_7416	2.32021375143184	2.90693263474564	2.31049511667183
lcl|NC_090129.1_mrna_XM_012376210.2_7421	NA	1.58951799886624	1.22948567909061
lcl|NC_090129.1_mrna_XM_012376211.2_7418	1.2987068089067	1.13885301406678	0.839939283524898
lcl|NC_090129.1_mrna_XM_012376212.2_7419	Inf	1.35704530344633	1.52471453915087
lcl|NC_090129.1_mrna_XM_012376213.2_7408	2.96957480945837	4.70091616470196	1.80309841400082
