target_id	central brain	whole brains	neuronal cultures
lcl|NW_012130069.1_mrna_XM_012207736.1_1984	2.40840417753088	4.82757898318669	1.46462012441969
lcl|NW_012130069.1_mrna_XM_012207738.1_1985	8.78935082371627	11.7553827511856	9.26087658500101
lcl|NW_012130069.1_mrna_XM_012207739.1_1986	6.6726180321787	10.0907900930904	7.92362555024611
lcl|NW_012130069.1_mrna_XM_012207740.1_1987	4.61837511408426	7.48631721314079	7.70191089350985
lcl|NW_012130069.1_mrna_XM_012207741.1_1989	4.3639004834162	7.44474541452534	7.95246983841381
lcl|NW_012130069.1_mrna_XM_012207742.1_1993	5.74531555405867	8.37842669748809	7.88830215592199
lcl|NW_012130069.1_mrna_XM_012207743.1_1994	3.87466769905203	7.96797338274421	7.33621212573674
lcl|NW_012130069.1_mrna_XM_012207744.1_2000	2.02440871630709	4.94058268364633	8.72401323391037
lcl|NW_012130069.1_mrna_XM_012207745.1_2001	3.57302777354921	6.32281627061628	5.93148173459852
lcl|NW_012130069.1_mrna_XM_012207746.1_2003	9.56494167682495	11.0798214849326	14.1598006142558
lcl|NW_012130069.1_mrna_XM_012207747.1_2004	7.2617795517446	10.5712050209982	12.2427598622886
lcl|NW_012130069.1_mrna_XM_012207749.1_2005	0.141237229005685	0.443601687963435	2.95153923847451
lcl|NW_012130069.1_mrna_XM_012207750.1_2006	3.07943032033236	5.2431621122284	2.84892515444137
lcl|NW_012130069.1_mrna_XM_012207751.1_2009	1.50176542324635	3.82976178424888	2.49635510605437
lcl|NW_012130069.1_mrna_XM_012207752.1_2010	5.92628160843642	8.23577083391848	6.66683054680725
lcl|NW_012130069.1_mrna_XM_012207753.1_2011	3.79682039026511	5.11964378906942	4.18874011833362
lcl|NW_012130069.1_mrna_XM_012207754.1_2012	9.10922743264653	9.90991060995345	7.03492216795107
lcl|NW_012130069.1_mrna_XM_012207755.1_2013	3.65048837410753	5.61365271757396	4.25647976272711
lcl|NW_012130069.1_mrna_XM_012207756.1_2015	5.1140840116393	4.54622013719009	2.14366610906436
lcl|NW_012130069.1_mrna_XM_012207757.1_2016	2.74111862895664	3.93967169790285	3.48130270350871
lcl|NW_012130069.1_mrna_XM_012207758.1_2017	3.6012079688172	4.56988709979385	5.70512043213774
lcl|NW_012130069.1_mrna_XM_012207760.1_2021	5.54253857673571	6.37751398359627	5.90291798684767
lcl|NW_012130069.1_mrna_XM_012207761.1_2024	2.08213954866119	1.32189789279721	2.63003129752131
lcl|NW_012130069.1_mrna_XM_012207762.1_2025	6.09143707733785	5.82744292541795	10.8688477890963
lcl|NW_012130069.1_mrna_XM_012207763.1_2026	3.73048254838385	3.74563365267136	9.43437905217058
lcl|NW_012130069.1_mrna_XM_012207764.1_2027	7.82782826583394	7.36283851802519	10.9407510362634
lcl|NW_012130069.1_mrna_XM_012207765.1_2028	2.13356309135964	2.40073355719913	4.25175078256947
lcl|NW_012130069.1_mrna_XM_012207766.1_2030	4.9119470488153	5.18777250458033	9.70050911685897
lcl|NW_012130069.1_mrna_XM_012207767.1_2031	5.94929688708034	6.49979492544763	10.1319705032993
lcl|NW_012130069.1_mrna_XM_012207768.1_2033	5.00321169381232	5.74205830880362	11.4683201831887
lcl|NW_012130069.1_mrna_XM_012207769.1_2032	7.90873174359822	8.24104174788178	11.6571064687033
lcl|NW_012130069.1_mrna_XM_012207771.1_2035	2.57137660111956	2.60415986360447	7.46482886865523
lcl|NW_012130069.1_mrna_XM_012207772.1_2036	0.582177011716314	0.704136025617554	3.97852329892697
lcl|NW_012130069.1_mrna_XM_012207773.1_2038	0.840649425593032	0.545646776359812	2.49199030424881
lcl|NW_012130069.1_mrna_XM_012207774.1_2037	0.897064387922485	0.255369335821669	2.09850286096662
lcl|NW_012130069.1_mrna_XM_012207775.1_2039	1.16645336188258	0.600826696784865	3.29768528378047
lcl|NW_012130069.1_mrna_XM_012207776.1_2040	0.703611419637492	0.0796279246982196	1.22094101799205
lcl|NW_012130069.1_mrna_XM_012207777.1_2046	0.904505050084531	0.229293869371297	0.275074966676985
lcl|NW_012130069.1_mrna_XM_012207778.1_2043	0.477031633411717	0.371487821441474	0
lcl|NW_012130069.1_mrna_XM_012207779.1_2047	0.276100456236863	0.521118026503148	0.0928082604622305
lcl|NW_012130069.1_mrna_XM_012207781.1_2048	0.0305784643279525	0	0
lcl|NW_012130069.1_mrna_XM_012207782.1_2049	0.140410781177783	0	0.132754600233883
lcl|NW_012130069.1_mrna_XM_012207783.1_2050	0.565093918117146	0.104645369144965	0
lcl|NW_012130069.1_mrna_XM_012207784.1_2051	0.0375692752232742	0.0600481226546295	0.151721545730283
lcl|NW_012130069.1_mrna_XM_012207785.1_2052	0.0101685760859868	0	0
lcl|NW_012130069.1_mrna_XM_012207786.1_2055	0	0	0.113063245320235
lcl|NW_012130069.1_mrna_XM_012207787.1_2054	0.168259352008692	0.0897580108505352	0
lcl|NW_012130069.1_mrna_XM_012207788.1_2053	0.06368177331312	0	0.499071290224765
lcl|NW_012130069.1_mrna_XM_012207789.1_2056	0.280534702326902	0	0
lcl|NW_012130069.1_mrna_XM_012207790.1_2057	0.0144126919797096	0	0
lcl|NW_012130069.1_mrna_XM_012207792.1_2058	0.0108045192417129	0	0
lcl|NW_012130069.1_mrna_XM_012207793.1_2059	0.145717177423028	0	0
lcl|NW_012130069.1_mrna_XM_012207794.1_2060	0.21509837262184	0	0.218510991937375
lcl|NW_012130069.1_mrna_XM_012207795.1_2062	1.0490915489997	0.681781375924753	0.172922011737759
lcl|NW_012130069.1_mrna_XM_012207796.1_2063	1.51272179071899	0.995686743699098	0.749193714979812
lcl|NW_012130069.1_mrna_XM_012207797.1_2064	0.318598057082876	0.0826346384037163	0
lcl|NW_012130069.1_mrna_XM_012207798.1_2065	0.325348547442908	0.308483413634	0.176695804177355
lcl|NW_012130069.1_mrna_XM_012207799.1_1674	3.4037932320744	3.84112849932665	5.2536963596044
lcl|NW_012130069.1_mrna_XM_012207800.1_1675	4.31835517578164	4.62362395469133	4.67500578250006
lcl|NW_012130069.1_mrna_XM_012207801.1_1681	2.74800466886918	2.78814974645098	0
lcl|NW_012130069.1_mrna_XM_012207803.1_1683	0.430133938750721	0.217076934517975	0
lcl|NW_012130069.1_mrna_XM_012207804.1_1684	2.64030651757681	1.48482845078889	0.212282003036722
lcl|NW_012130069.1_mrna_XM_012207805.1_1686	10.9172287952108	10.1277552228453	8.82704581726283
lcl|NW_012130069.1_mrna_XM_012207806.1_1690	8.06631867248654	9.35428645658717	6.99922830656498
lcl|NW_012130069.1_mrna_XM_012207807.1_1700	4.21832898554693	4.67652237331706	2.79409757035708
lcl|NW_012130069.1_mrna_XM_012207808.1_1704	4.2225113067936	4.10080948416308	1.80057924992049
lcl|NW_012130069.1_mrna_XM_012207809.1_1708	8.14201578195292	7.80365189202635	7.44390276671962
lcl|NW_012130069.1_mrna_XM_012207810.1_1719	9.31157290469558	7.71955807996535	4.58671527374599
lcl|NW_012130069.1_mrna_XM_012207811.1_1720	2.82214722086984	1.30958615481942	3.83591830534996
lcl|NW_012130069.1_mrna_XM_012207812.1_1731	7.85427499740014	7.10282268455999	6.95812745367928
lcl|NW_012130069.1_mrna_XM_012207814.1_1734	5.05662818422218	6.02071880773795	5.59039374915315
lcl|NW_012130069.1_mrna_XM_012207815.1_1735	4.73536369903017	4.66612146046961	5.66714941921186
lcl|NW_012130069.1_mrna_XM_012207816.1_1736	5.74718235856144	5.34993868580109	6.03807244096416
lcl|NW_012130069.1_mrna_XM_012207817.1_1743	0.314960532402886	0.440217959017358	0.196258094281985
lcl|NW_012130069.1_mrna_XM_012207818.1_1745	1.5276030527712	2.05814718690416	3.12979284398989
lcl|NW_012130069.1_mrna_XM_012207819.1_1746	6.38997087841351	7.5159020403004	6.85944052248787
lcl|NW_012130069.1_mrna_XM_012207820.1_1755	8.59582648434707	8.57294402683466	8.79474740379938
lcl|NW_012130069.1_mrna_XM_012207821.1_1761	5.36251412220077	9.83369334061807	5.59612463658695
lcl|NW_012130069.1_mrna_XM_012207822.1_1767	4.26148319265503	8.26217589922979	4.45297313396892
lcl|NW_012130069.1_mrna_XM_012207824.1_1768	1.79116835513004	4.82580250894856	1.50890808111017
lcl|NW_012130069.1_mrna_XM_012207825.1_1769	2.9096717046792	6.09078135992885	3.26008740623709
lcl|NW_012130069.1_mrna_XM_012207826.1_1770	1.42296975643385	4.78703020509881	2.3185641311176
lcl|NW_012130069.1_mrna_XM_012207827.1_1771	0.309295947397722	1.9228558111355	0.693815474128144
lcl|NW_012130069.1_mrna_XM_012207828.1_1772	0.535948660838723	3.34985832301315	0.599905777574092
lcl|NW_012130069.1_mrna_XM_012207829.1_1773	0.728004073010843	4.0402764364234	0.738656603046877
lcl|NW_012130069.1_mrna_XM_012207830.1_1774	1.28304727099178	4.37990263391073	1.97229335003704
lcl|NW_012130069.1_mrna_XM_012207831.1_1775	0.892377581604051	3.79099264022303	0.383758067576879
lcl|NW_012130069.1_mrna_XM_012207832.1_1777	4.05809731997492	7.98560626653437	2.43470320376467
lcl|NW_012130069.1_mrna_XM_012207834.1_1778	2.5415278846713	6.64821477041232	1.88042639064333
lcl|NW_012130069.1_mrna_XM_012207835.1_1779	3.71613199692957	7.44077216180565	1.3739913549797
lcl|NW_012130069.1_mrna_XM_012207836.1_1780	4.49308655769099	7.5886911558977	1.16089412755966
lcl|NW_012130069.1_mrna_XM_012207838.1_1781	3.44264208375952	6.3931594104653	0.309617060104277
lcl|NW_012130069.1_mrna_XM_012207839.1_1782	1.2980197036901	4.6046996224063	0.446257238025725
lcl|NW_012130069.1_mrna_XM_012207840.1_1783	1.51495235469778	4.80471943973659	0.891941541458475
lcl|NW_012130069.1_mrna_XM_012207841.1_1788	0.784625121350905	4.29411896601209	0.666269011747651
lcl|NW_012130069.1_mrna_XM_012207842.1_1790	0.28462808991218	1.91061474748389	0.195750525890571
lcl|NW_012130069.1_mrna_XM_012207843.1_1792	0.29059911600343	1.64597650188007	0.290994352349555
lcl|NW_012130069.1_mrna_XM_012207845.1_1793	0.1987383954922	1.41263940172081	1.64977123993439
lcl|NW_012130069.1_mrna_XM_012207846.1_1794	2.28623476709125	5.81527454643144	4.15540183633144
lcl|NW_012130069.1_mrna_XM_012207847.1_1795	2.53195350783744	5.75978090307156	4.38586004743411
lcl|NW_012130069.1_mrna_XM_012207848.1_1796	2.6306242233224	6.4694822502258	4.5327472870965
lcl|NW_012130069.1_mrna_XM_012207849.1_1797	2.31178744472476	4.5270033050793	6.17113226192509
lcl|NW_012130069.1_mrna_XM_012207850.1_1798	2.36918790503927	4.84291118746807	6.7250895337389
lcl|NW_012130069.1_mrna_XM_012207851.1_1799	0.63454819876952	2.60428137324612	3.3308827462891
lcl|NW_012130069.1_mrna_XM_012207852.1_1800	2.36219484375318	5.84444567118497	4.74972572686846
lcl|NW_012130069.1_mrna_XM_012207853.1_1801	2.61987695360789	4.96896044570018	7.10258475721313
lcl|NW_012130069.1_mrna_XM_012207854.1_1804	1.16446181934974	4.42648888189124	0.298225117398633
lcl|NW_012130069.1_mrna_XM_012207856.1_1806	1.21715221525589	3.65777494139095	4.46660867000629
lcl|NW_012130069.1_mrna_XM_012207857.1_1808	1.65672986633845	4.85123105065057	2.61160989655761
lcl|NW_012130069.1_mrna_XM_012207858.1_1809	1.07485547255273	3.5152404720111	3.4575772490184
lcl|NW_012130069.1_mrna_XM_012207859.1_1810	0.616187628549528	2.38728653404457	3.24202124755459
lcl|NW_012130069.1_mrna_XM_012207860.1_1811	0.157749472934296	0.946324737756511	1.64714258947866
lcl|NW_012130069.1_mrna_XM_012207861.1_1813	0.0449896060972414	0.92971872626016	0
lcl|NW_012130069.1_mrna_XM_012207862.1_1815	0.575727836270649	1.60390190498915	0
lcl|NW_012130069.1_mrna_XM_012207863.1_1816	0.316222701192667	0.776738946389555	0
lcl|NW_012130069.1_mrna_XM_012207865.1_1817	0.0445244816298336	0.0373705114256653	0
lcl|NW_012130069.1_mrna_XM_012207866.1_1819	0.0312428819275363	0.042549588198619	0
lcl|NW_012130069.1_mrna_XM_012207867.1_1820	0.269184650662019	0.526499984611911	0.172811201493823
lcl|NW_012130069.1_mrna_XM_012207868.1_1821	0.0163853349834905	0.0129725523149594	0
lcl|NW_012130069.1_mrna_XM_012207869.1_1822	0.015347974022136	0.02798945677587	0
lcl|NW_012130069.1_mrna_XM_012207870.1_1823	0.192436035784152	0.534746874791826	1.23439150667667
lcl|NW_012130069.1_mrna_XM_012207871.1_1824	0.0271048912643926	0	0
lcl|NW_012130069.1_mrna_XM_012207872.1_1825	0.133404444753057	0.054181707559299	0.0387382754627524
lcl|NW_012130069.1_mrna_XM_012207873.1_1826	0.00421240525927357	0	0
lcl|NW_012130069.1_mrna_XM_012207874.1_1827	0.00494231845329746	0.0109092244560735	1.19670061307336
lcl|NW_012130069.1_mrna_XM_012207876.1_1828	0	0	0
lcl|NW_012130069.1_mrna_XM_012207877.1_1829	0.069671967094162	0.0705482991352759	3.28849891470228
lcl|NW_012130069.1_mrna_XM_012207878.1_1831	2.9499375774988	2.78486642191857	8.10600566799912
lcl|NW_012130069.1_mrna_XM_012207879.1_1832	3.71686165221667	4.43077115047737	9.33552785983982
lcl|NW_012130069.1_mrna_XM_012207880.1_1833	0.31014828741685	0.28570085965956	2.98036347361033
lcl|NW_012130069.1_mrna_XM_012207881.1_1834	1.42176296848397	2.19428530407291	4.37131444897595
lcl|NW_012130069.1_mrna_XM_012207882.1_1840	4.82488638681173	6.23783495379331	11.6671240173299
lcl|NW_012130069.1_mrna_XM_012207883.1_1845	2.10497093278238	2.7978042546841	2.6747655963418
lcl|NW_012130069.1_mrna_XM_012207885.1_1851	0.629933320889833	0.225542557622076	0.92997952405661
lcl|NW_012130069.1_mrna_XM_012207886.1_1852	0.314369570052719	0.319901886611642	0
lcl|NW_012130069.1_mrna_XM_012207887.1_1859	4.97360517563701	5.13839709970584	3.87378737900356
lcl|NW_012130069.1_mrna_XM_012207888.1_1860	6.45982885473032	5.8441289445074	5.55399561091596
lcl|NW_012130069.1_mrna_XM_012207889.1_1863	3.40739700251371	3.26997032786434	1.78543799146875
lcl|NW_012130069.1_mrna_XM_012207890.1_1864	0.299179348571739	0.233003546239154	0.703769291958313
lcl|NW_012130069.1_mrna_XM_012207891.1_1865	0.20139595950789	0.0990144791107955	0.813058920416517
lcl|NW_012130069.1_mrna_XM_012207892.1_1881	5.84074982883231	6.78597204503011	6.49371246568528
lcl|NW_012130069.1_mrna_XM_012207893.1_1882	3.88404021625012	3.55283414992324	2.35758337404265
lcl|NW_012130069.1_mrna_XM_012207894.1_1885	6.5074832982088	7.88109986589173	7.15207686651311
lcl|NW_012130069.1_mrna_XM_012207896.1_1896	8.80980974928846	8.78929854380019	9.04852319554878
lcl|NW_012130069.1_mrna_XM_012207897.1_1906	3.24487281335606	2.62496597037418	2.71765103212253
lcl|NW_012130069.1_mrna_XM_012207898.1_1909	4.31440973398935	4.4783170654016	4.86392515670855
lcl|NW_012130069.1_mrna_XM_012207899.1_1910	4.18647336101278	5.08548354849034	5.02005230667242
lcl|NW_012130069.1_mrna_XM_012207900.1_1915	5.19963936505213	4.56460521800508	5.78290973439061
lcl|NW_012130069.1_mrna_XM_012207901.1_1917	4.09381913510889	3.10840422182217	4.07116971447714
lcl|NW_012130069.1_mrna_XM_012207902.1_1926	7.0116771360443	5.8977164496581	6.31453749576643
lcl|NW_012130069.1_mrna_XM_012207903.1_1927	7.31980632552076	6.5879604493447	5.68994656654967
lcl|NW_012130069.1_mrna_XM_012207904.1_1932	0.488819714412218	0.816672605457876	1.67541669918564
lcl|NW_012130069.1_mrna_XM_012207905.1_1934	1.68433824329994	1.68379145752715	0.00152126523201774
lcl|NW_012130069.1_mrna_XM_012207907.1_1936	0.0243278159279433	0.0506188738626387	0.333896908187332
lcl|NW_012130069.1_mrna_XM_012207908.1_1937	0.00817986806686765	0.00919176487206371	0.228813411842246
lcl|NW_012130069.1_mrna_XM_012207909.1_1938	0.89510062672308	0.297197240225426	1.82040550361875
lcl|NW_012130069.1_mrna_XM_012207910.1_1940	1.19461967869736	1.82075682056666	1.24659791567138
lcl|NW_012130069.1_mrna_XM_012207911.1_1945	5.4408938270853	6.22506454250658	5.91950651555064
lcl|NW_012130069.1_mrna_XM_012207912.1_1949	1.7686826508704	1.89185440108933	1.81462307025381
lcl|NW_012130069.1_mrna_XM_012207913.1_1951	4.50058713637662	4.9091975662946	5.39395911956144
lcl|NW_012130069.1_mrna_XM_012207914.1_1958	0.335126090030876	1.68089766927118	0.478643269362547
lcl|NW_012130069.1_mrna_XM_012207915.1_1959	3.09663194113528	5.85421878909343	5.18550797431406
lcl|NW_012130069.1_mrna_XM_012207916.1_1963	10.0944390135824	12.7283019794526	8.64282897136413
lcl|NW_012130069.1_mrna_XM_012207918.1_1975	6.7845887521286	10.0018059583895	7.96505197518226
lcl|NW_012130069.1_mrna_XM_012207919.1_1977	3.64327896319353	7.25680281875055	5.39632165665705
lcl|NW_012130069.1_mrna_XM_012207920.1_1978	6.61719610309053	10.0853572047575	6.55653611069655
lcl|NW_012130069.1_mrna_XM_012207921.1_1988	3.81231221265958	6.76304183657329	8.86881839418213
lcl|NW_012130069.1_mrna_XM_012207922.1_1990	5.20743846531632	8.17184132963501	8.71029531975275
lcl|NW_012130069.1_mrna_XM_012207923.1_1991	6.09449904678393	8.02437883039226	11.2389622749228
lcl|NW_012130069.1_mrna_XM_012207924.1_1992	3.42626125417809	7.55180906068271	7.47174032510702
lcl|NW_012130069.1_mrna_XM_012207925.1_1995	1.65716752919246	4.59012166833694	7.14152186313726
lcl|NW_012130069.1_mrna_XM_012207926.1_1996	0.485555450146084	0.958639717607234	6.54791862702534
lcl|NW_012130069.1_mrna_XM_012207927.1_1997	2.94598969230405	6.23958401730476	4.71485730229887
lcl|NW_012130069.1_mrna_XM_012207929.1_1998	4.19609591043863	7.42119366474931	6.39737807780979
lcl|NW_012130069.1_mrna_XM_012207930.1_1999	5.38692750891924	8.09052518229686	11.4153545905409
lcl|NW_012130069.1_mrna_XM_012207931.1_2002	8.25404243865978	11.4950978080697	10.9858412186873
lcl|NW_012130069.1_mrna_XM_012207932.1_2007	3.76076469927787	5.41286558621544	3.34380050879434
lcl|NW_012130069.1_mrna_XM_012207933.1_2008	4.56492197717001	6.28071189909977	6.57359064355199
lcl|NW_012130069.1_mrna_XM_012207934.1_2014	8.07424568586277	9.3667916112651	7.57964500050731
lcl|NW_012130069.1_mrna_XM_012207935.1_2018	8.8954496773074	8.9664569966645	9.89022652180008
lcl|NW_012130069.1_mrna_XM_012207936.1_2019	6.67872567575018	6.8973812245052	7.68512076496064
lcl|NW_012130069.1_mrna_XM_012207937.1_2020	2.97637420564016	3.68912298282499	5.04814952371628
lcl|NW_012130069.1_mrna_XM_012207938.1_2022	2.34957234349269	2.66179220147236	3.56280552465585
lcl|NW_012130069.1_mrna_XM_012207940.1_2023	6.07004242577351	6.51481316984195	9.37680422725475
lcl|NW_012130069.1_mrna_XM_012207941.1_2029	7.49657539072406	6.11064030044362	9.99895273448746
lcl|NW_012130069.1_mrna_XM_012207942.1_2034	0.47999515590744	0.341100938030426	6.61047963141192
lcl|NW_012130069.1_mrna_XM_012207943.1_2041	0.234892312733149	0.0423476767787909	0.0556836597694106
lcl|NW_012130069.1_mrna_XM_012207945.1_2042	0.480651794843555	0.487362393139168	0
lcl|NW_012130069.1_mrna_XM_012207946.1_2044	0.393817352777987	0.261694864818178	0
lcl|NW_012130069.1_mrna_XM_012207947.1_2045	0.248640604069683	0.0429014756725538	0
lcl|NW_012130069.1_mrna_XM_012207948.1_2061	0.049748804726538	0.0188936236945801	0.0564721196389583
lcl|NW_012130069.1_mrna_XM_012207949.1_2066	0.00547734659044456	0.100286608271104	0
lcl|NW_012130069.1_ncrna_XR_001046528.1_1760	0.310926436511437	1.52416395273959	0.221596727920516
lcl|NW_012130069.1_trna_1693	1.70579882000272	0	1.62556467759221
lcl|NW_012130069.1_trna_1723	0.723176933263868	0	0.788932185794421
lcl|NW_012130069.1_trna_1765	1.24818646371881	0	0.491456924323669
lcl|NW_012130070.1_mrna_XM_012207951.1_2068	2.6909803697171	2.48521074930171	1.59921702392765
lcl|NW_012130070.1_mrna_XM_012207952.1_2071	7.72341151962047	7.33399761961193	6.82199088340005
lcl|NW_012130070.1_mrna_XM_012207953.1_2072	7.19577221112051	5.66064676215599	4.9313812935392
lcl|NW_012130070.1_mrna_XM_012207954.1_2074	5.28225797444493	5.83481625387815	4.50151482003194
lcl|NW_012130070.1_mrna_XM_012207955.1_2076	6.66191736480274	6.70151591008049	6.71404633312688
lcl|NW_012130070.1_mrna_XM_012207956.1_2077	1.93030979950639	2.52412152608616	3.68208899175658
lcl|NW_012130070.1_mrna_XM_012207957.1_2078	6.46113424215443	6.67534935581594	2.08184126698321
lcl|NW_012130070.1_mrna_XM_012207958.1_2079	2.46115702957996	3.1544269392692	5.0165417437097
lcl|NW_012130070.1_mrna_XM_012207959.1_2080	3.57533165173029	3.88057930628047	3.99138987558801
lcl|NW_012130070.1_mrna_XM_012207961.1_2081	7.06185997999892	7.92211728966665	8.38778066798046
lcl|NW_012130070.1_mrna_XM_012207962.1_2082	8.37577020522463	9.07185267762558	9.18623955442862
lcl|NW_012130070.1_mrna_XM_012207963.1_2083	6.39898069351619	6.2922686761033	4.55786452277484
lcl|NW_012130070.1_mrna_XM_012207964.1_2084	7.03539927521775	6.68991532790002	6.74698031457829
lcl|NW_012130070.1_mrna_XM_012207965.1_2085	3.33374300921078	4.41201382779192	5.03591635231064
lcl|NW_012130070.1_mrna_XM_012207966.1_2086	8.91517634743284	9.29057350776195	9.93331915210226
lcl|NW_012130070.1_mrna_XM_012207967.1_2088	7.26684973726363	7.72598602411201	7.81196112577381
lcl|NW_012130070.1_mrna_XM_012207968.1_2089	7.51798868425282	7.87478000903826	8.0337066671166
lcl|NW_012130070.1_mrna_XM_012207969.1_2090	2.53734123926382	1.56300604292156	0.71945260360982
lcl|NW_012130070.1_mrna_XM_012207970.1_2091	1.69921623059701	1.10894955164279	0.923693581231599
lcl|NW_012130070.1_mrna_XM_012207971.1_2092	8.5196723724676	7.97441694882392	7.77440181175439
lcl|NW_012130070.1_mrna_XM_012207973.1_2093	6.48101954598595	6.63907940535	6.4387782358502
lcl|NW_012130070.1_mrna_XM_012207974.1_2097	7.42946394128227	7.02881425654133	6.99295268795183
lcl|NW_012130070.1_mrna_XM_012207975.1_2098	1.33814071789498	1.88139517997864	0.517458117813582
lcl|NW_012130070.1_mrna_XM_012207976.1_2102	6.82294733536318	7.88698111524026	6.37045682114246
lcl|NW_012130070.1_mrna_XM_012207977.1_2103	9.05025565966601	9.0027639012801	9.64204145751504
lcl|NW_012130070.1_mrna_XM_012207978.1_2104	7.5871120662267	8.4962201362041	8.63487748286261
lcl|NW_012130070.1_mrna_XM_012207979.1_2105	9.29101991326701	9.38037143559931	9.19136903368898
lcl|NW_012130070.1_mrna_XM_012207980.1_2107	7.43403570286428	6.21736971543155	5.81100857615934
lcl|NW_012130070.1_mrna_XM_012207981.1_2106	5.73553046290547	5.42190670644537	4.57063974310873
lcl|NW_012130070.1_mrna_XM_012207982.1_2108	5.31914602415274	4.15415321306304	5.85389508547768
lcl|NW_012130070.1_mrna_XM_012207984.1_2109	7.23225326818175	5.90504394865837	6.9711011009603
lcl|NW_012130070.1_mrna_XM_012207985.1_2111	7.20953185294011	5.62092243186256	5.38277237542828
lcl|NW_012130070.1_mrna_XM_012207986.1_2114	0.771249825928008	0.591892090962185	0.885664462219246
lcl|NW_012130070.1_mrna_XM_012207987.1_2115	0.318239431162814	0.344248661158855	0.130423752797745
lcl|NW_012130070.1_mrna_XM_012207988.1_2116	0.239844181071746	0.547727103006398	0.023875595831482
lcl|NW_012130070.1_mrna_XM_012207989.1_2117	0.260533896547464	0.0711556227735957	0.338329868444053
lcl|NW_012130070.1_mrna_XM_012207990.1_2118	7.54965583937002	7.75846714466839	7.31663702871648
lcl|NW_012130070.1_mrna_XM_012207991.1_2122	8.46600549638091	11.3563056579691	6.92946024290477
lcl|NW_012130070.1_mrna_XM_012207992.1_2124	10.6952840081719	8.37359195325534	8.85272356064492
lcl|NW_012130070.1_mrna_XM_012207993.1_2125	5.7046953059836	6.56118769487563	6.47674711712377
lcl|NW_012130070.1_mrna_XM_012207995.1_2126	5.96340103918445	6.8361700472862	7.25744614006839
lcl|NW_012130070.1_mrna_XM_012207996.1_2127	5.66012124600277	5.63736847241039	6.10318783461692
lcl|NW_012130070.1_mrna_XM_012207997.1_2128	4.87378921027778	4.99072857800163	4.84045584569435
lcl|NW_012130070.1_mrna_XM_012207998.1_2130	6.47738736914081	7.06066017431632	7.47738924662961
lcl|NW_012130070.1_mrna_XM_012207999.1_2131	7.1473438886174	7.14989747360176	7.71000252442933
lcl|NW_012130070.1_mrna_XM_012208000.1_2132	6.91554743121135	6.20589737091123	7.00267967382988
lcl|NW_012130070.1_mrna_XM_012208001.1_2133	7.20050284368728	7.96750714321083	8.29841847911958
lcl|NW_012130070.1_mrna_XM_012208003.1_2134	7.93886602889605	8.31220166365508	8.27486112130425
lcl|NW_012130070.1_mrna_XM_012208004.1_2135	5.43535737474865	5.18391047479611	5.75228459292234
lcl|NW_012130070.1_mrna_XM_012208005.1_2136	0.817978274581873	1.05144816082354	0.394481467759384
lcl|NW_012130070.1_mrna_XM_012208006.1_2137	3.83708766929084	4.39373988534145	5.11917266941744
lcl|NW_012130070.1_mrna_XM_012208007.1_2138	5.95009806318647	6.14851391732108	5.47569564447037
lcl|NW_012130070.1_mrna_XM_012208008.1_2140	4.56627385878114	5.04847160929653	4.16260203800824
lcl|NW_012130070.1_mrna_XM_012208009.1_2141	2.92932882516285	4.27218547807892	4.23482136691397
lcl|NW_012130070.1_mrna_XM_012208011.1_2142	5.76629012757439	6.00652612938511	5.80038894190624
lcl|NW_012130070.1_mrna_XM_012208012.1_2143	4.15593797099159	5.15358082412244	5.04832252374001
lcl|NW_012130070.1_mrna_XM_012208013.1_2145	2.35250502751096	3.62148707981102	2.86442740051118
lcl|NW_012130070.1_mrna_XM_012208014.1_2146	2.63534593036697	3.59274503109806	6.01751603622029
lcl|NW_012130070.1_mrna_XM_012208015.1_2148	3.77398836676047	5.90008065587103	5.4712266518782
lcl|NW_012130070.1_mrna_XM_012208016.1_2150	6.07988918333733	9.41488011805806	7.64634531658657
lcl|NW_012130070.1_mrna_XM_012208017.1_2151	11.1841715009799	13.5167004972194	11.1767798830736
lcl|NW_012130070.1_mrna_XM_012208018.1_2152	3.13352483545885	5.75230083920084	1.58584998420218
lcl|NW_012130070.1_mrna_XM_012208019.1_2157	5.15141904911719	9.5486758607574	4.84201714275826
lcl|NW_012130070.1_mrna_XM_012208020.1_2156	5.59442883092399	7.87310139486694	6.65631276401118
lcl|NW_012130070.1_mrna_XM_012208021.1_2158	3.76747691526269	7.23547258855894	5.46465785828067
lcl|NW_012130070.1_mrna_XM_012208022.1_2160	2.62477184976663	6.1473353932746	4.51839162208784
lcl|NW_012130070.1_mrna_XM_012208023.1_2162	5.3189813847222	8.15933316404774	6.66690713745488
lcl|NW_012130070.1_mrna_XM_012208024.1_2164	6.04134541270774	8.88844441960658	7.41820200515896
lcl|NW_012130070.1_mrna_XM_012208025.1_2165	2.96293101269869	6.64204913416249	3.49864676474391
lcl|NW_012130070.1_mrna_XM_012208027.1_2173	3.42553538055879	7.85630620903336	4.38639015372019
lcl|NW_012130070.1_mrna_XM_012208028.1_2175	3.31318281905339	6.79101695729072	0.329241049142789
lcl|NW_012130070.1_mrna_XM_012208029.1_2176	4.52642049154159	7.2343724591219	1.19504869182651
